	SRR1927149	SRR1929485
K02914	1401	317
K02916	2582	734
K02919	1189	322
K02924	1	4
K02926	6709	1804
K02927	374	14
K02929	9	4
K02930	5	2
K02931	7542	1792
K02933	6716	1762
K02935	4974	1379
K02936	19	0
K02939	4700	1294
K02945	14801	3691
K02946	4063	1053
K02948	5325	1410
K02950	5127	1282
K02952	4965	1428
K02954	3217	823
K02956	2852	701
K02959	3573	984
K02961	4132	1165
K02962	7	6
K02963	2924	691
K02965	4072	1107
K02966	7	0
K02967	8345	2264
K02968	2876	590
K02970	2336	636
K02972	2	19
K02979	6	0
K02982	8341	2340
K02984	7	0
K02986	7456	1781
K02988	6189	1759
K02990	3966	816
K02992	6237	1706
K02994	5264	1338
K02995	9	3
K02996	4637	1236
K03018	30	0
K03030	152	0
K03040	14845	2579
K03042	17	16
K03043	38464	9710
K03044	8	1
K03046	38856	10088
K03047	15	1
K03048	79	51
K03055	12	4
K03057	21	1
K03060	1980	268
K03062	745	7
K03070	25367	6992
K03071	1688	135
K03072	8365	1115
K03073	3807	615
K03074	5298	713
K03075	3539	676
K03076	14934	3216
K03077	3001	820
K03078	18	115
K03079	37	161
K03086	18751	5023
K03087	554	118
K03088	32363	10029
K03089	2922	324
K03090	395	249
K03091	10374	2085
K03092	10613	2090
K03093	49	42
K03098	597	166
K03100	11455	2825
K03101	5408	1134
K03103	0	10
K03106	11129	2498
K03110	9068	1674
K03111	10149	2672
K03112	20	134
K03113	472	131
K03116	725	389
K03117	445	135
K03118	2035	959
K03119	10	70
K03120	24	3
K03146	790	70
K03147	7140	1606
K03148	944	136
K03149	2796	652
K03150	6544	1747
K03151	7282	888
K03152	4073	752
K03154	1150	302
K03164	0	278
K03166	25	6
K03167	12	6
K03168	18108	4578
K03169	25565	7633
K03177	6245	1469
K03179	92	184
K03181	5	69
K03182	162	281
K03183	4154	1538
K03184	10	89
K03185	5	86
K03186	106	94
K03187	1663	21
K03188	1694	37
K03189	1456	17
K03190	1796	62
K03192	1081	11
K03194	0	3
K03195	44	187
K03196	89	92
K03199	61	30
K03201	24	7
K03204	0	9
K03205	18384	7042
K03206	20	12
K03207	0	15
K03208	261	49
K03210	3293	810
K03212	40	88
K03214	317	120
K03215	16796	2942
K03216	2460	465
K03217	16334	3355
K03218	4700	902
K03221	4	13
K03222	2	23
K03225	18	93
K03226	36	87
K03227	29	28
K03228	11	34
K03229	18	73
K03230	24	6
K03231	12	10
K03232	6	1
K03234	56	9
K03236	17	2
K03237	19	7
K03238	21	4
K03239	7	0
K03241	12	5
K03243	16	2
K03257	487	27
K03263	13	4
K03269	4424	681
K03270	4084	666
K03271	3361	351
K03272	5298	787
K03273	4632	346
K03274	4341	507
K03275	36	141
K03276	489	763
K03278	15	0
K03279	34	49
K03280	4	20
K03281	6541	1798
K03282	2452	800
K03283	150	21
K03284	7319	1554
K03286	12887	2389
K03287	30	27
K03288	28	0
K03289	2215	720
K03290	17	118
K03291	2747	399
K03292	7800	3605
K03293	499	468
K03294	2412	501
K03296	31372	9390
K03297	72	18
K03298	2414	543
K03299	469	712
K03300	313	37
K03301	34	23
K03303	1562	1057
K03304	9	104
K03305	4588	2036
K03306	4357	520
K03307	9837	2464
K03308	22417	3985
K03309	4379	487
K03310	16851	4959
K03311	718	639
K03312	552	427
K03313	1124	700
K03314	3963	207
K03315	9035	2418
K03316	135	157
K03317	477	158
K03319	454	241
K03320	13906	3178
K03321	9162	1293
K03322	206	111
K03324	13628	4188
K03326	987	656
K03327	22635	5426
K03328	2995	748
K03329	14	87
K03330	4	1
K03332	4120	1037
K03335	378	226
K03336	126	272
K03337	165	117
K03338	312	67
K03339	9	3
K03340	4607	746
K03346	70	116
K03364	82	33
K03367	725	146
K03382	113	76
K03385	43	176
K03386	1132	243
K03387	23	183
K03388	2512	658
K03389	1176	268
K03390	786	229
K03394	440	231
K03399	91	124
K03402	3846	799
K03404	262	170
K03405	142	105
K03406	39084	6481
K03407	13836	3677
K03408	5278	407
K03409	2628	125
K03410	466	87
K03411	342	57
K03412	5506	558
K03413	5823	662
K03414	2376	90
K03415	3440	145
K03417	501	77
K03420	71	0
K03422	24	8
K03424	9099	2216
K03425	5	43
K03426	2469	783
K03427	37194	5755
K03429	850	286
K03430	1164	201
K03431	7489	1216
K03435	21	177
K03436	2565	401
K03437	4973	1374
K03438	7490	2102
K03439	5841	1331
K03442	4446	755
K03444	762	227
K03445	13	177
K03446	511	416
K03449	213	170
K03451	1089	187
K03453	8722	1666
K03455	6576	2048
K03457	221	112
K03458	2955	1483
K03459	6	88
K03462	11	1
K03465	4052	747
K03466	25041	4950
K03468	26	196
K03469	4141	854
K03470	4877	1114
K03471	270	105
K03472	24	110
K03473	3859	433
K03474	3091	434
K03475	43	187
K03476	19	156
K03477	17	93
K03478	466	380
K03480	24	22
K03481	78	112
K03482	15	92
K03483	20	10
K03484	505	228
K03485	17	119
K03486	389	204
K03487	14	117
K03488	352	259
K03490	76	59
K03491	126	37
K03492	211	88
K03493	4	7
K03495	16395	3619
K03496	19594	6120
K03497	16638	4923
K03498	14535	3783
K03499	12523	2920
K03500	10524	876
K03501	4885	1068
K03502	8649	2157
K03503	1356	280
K03511	43	11
K03516	5	36
K03517	5167	1056
K03518	756	342
K03519	63	107
K03520	32	33
K03521	3191	1488
K03522	3931	1840
K03523	1545	620
K03524	7243	1632
K03525	3116	705
K03526	9041	2116
K03527	7871	1965
K03528	10	63
K03529	8011	3226
K03530	4754	1294
K03531	12830	3231
K03532	28	126
K03533	4	58
K03534	1125	246
K03535	368	215
K03536	3565	762
K03543	2338	1238
K03544	10725	2618
K03545	12622	3444
K03546	11076	1589
K03547	4877	1027
K03548	5642	779
K03549	2928	1192
K03550	4858	1169
K03551	7449	1920
K03553	10012	2560
K03554	2385	288
K03555	21466	5188
K03556	1628	655
K03557	1000	55
K03558	1921	405
K03559	3680	1001
K03560	1720	152
K03561	5053	1733
K03562	2466	219
K03563	1304	111
K03564	1612	759
K03565	4328	978
K03566	322	194
K03567	58	70
K03568	8471	1400
K03569	9795	2702
K03570	7684	1528
K03571	2276	239
K03572	14858	2825
K03573	2959	200
K03574	9720	1973
K03575	1145	735
K03576	71	97
K03577	3865	447
K03578	9275	536
K03579	2519	1255
K03580	707	459
K03581	14233	2673
K03582	933	696
K03583	9468	546
K03584	3290	1144
K03585	10732	3215
K03586	1045	55
K03587	12623	2840
K03588	11814	2732
K03589	6438	1200
K03590	5811	1816
K03591	13	91
K03592	6326	639
K03593	4469	1666
K03594	337	127
K03595	7993	1934
K03596	15772	3578
K03597	2529	96
K03598	2730	115
K03599	17	83
K03600	2004	91
K03601	9149	2008
K03602	2611	531
K03603	14	56
K03604	199	111
K03605	8	108
K03606	4069	646
K03607	1782	74
K03608	860	237
K03609	3134	591
K03610	1965	356
K03611	1415	88
K03612	4616	910
K03613	5327	1111
K03614	6719	1545
K03615	9129	2083
K03616	4584	1027
K03617	4441	1096
K03618	6	45
K03619	1	28
K03620	8	54
K03621	4941	933
K03623	168	53
K03624	7341	1864
K03625	5079	1133
K03627	148	201
K03628	11051	2124
K03629	9059	1643
K03630	4146	1567
K03631	10897	2906
K03632	39	373
K03633	14	71
K03634	2204	172
K03635	10	42
K03636	5	25
K03637	747	345
K03638	4	57
K03639	1309	665
K03640	6299	1736
K03641	5433	751
K03642	3071	546
K03643	11	66
K03644	208	174
K03645	15	79
K03646	905	458
K03647	4	44
K03648	4419	872
K03649	843	285
K03650	10987	2579
K03651	3540	251
K03652	214	65
K03653	10	9
K03654	21105	7266
K03655	52525	12716
K03656	6566	279
K03657	31595	6267
K03658	7860	519
K03660	918	349
K03664	4052	1013
K03665	10018	1810
K03666	2604	203
K03667	2284	657
K03668	130	54
K03669	27	228
K03670	58	270
K03671	9110	2185
K03672	9	50
K03673	2278	131
K03674	4	35
K03675	5	53
K03676	9	34
K03683	1749	47
K03684	2845	218
K03685	6759	1328
K03686	9270	2718
K03687	6360	1560
K03688	483	622
K03690	10	75
K03694	3748	1585
K03695	21780	4823
K03696	9853	3412
K03697	1381	783
K03698	1050	182
K03699	17262	4265
K03700	277	74
K03701	31138	8378
K03702	14966	3622
K03703	13136	3220
K03704	1142	338
K03705	2457	917
K03706	557	165
K03707	100	116
K03708	218	144
K03709	1135	272
K03710	1604	564
K03711	3880	760
K03712	109	94
K03713	152	53
K03716	523	197
K03717	71	144
K03718	2840	933
K03719	3201	663
K03720	160	90
K03721	24	137
K03722	7349	678
K03723	24299	5476
K03724	12026	507
K03725	9	1
K03726	37	1
K03727	141	7
K03732	684	281
K03733	11767	2159
K03734	7220	1043
K03735	474	164
K03736	348	86
K03737	18051	7017
K03738	756	443
K03739	51	0
K03740	32	0
K03741	81	26
K03742	4777	838
K03743	2911	413
K03744	4261	864
K03745	976	55
K03746	1159	156
K03747	13	75
K03748	2614	253
K03749	69	66
K03750	496	180
K03752	25	89
K03753	129	124
K03755	21	151
K03756	58	381
K03757	23	148
K03758	636	263
K03759	11	125
K03760	5503	1110
K03761	33	140
K03762	51	231
K03763	6419	2407
K03764	9	72
K03765	19	120
K03767	428	185
K03768	7015	1724
K03769	226	113
K03770	10906	1707
K03771	10190	1619
K03772	3766	309
K03773	7788	2171
K03774	9	59
K03775	4506	789
K03776	698	173
K03777	30	122
K03778	2076	312
K03779	267	241
K03780	258	167
K03781	27	207
K03782	22	213
K03783	3352	969
K03784	1701	411
K03785	272	366
K03786	3066	428
K03787	4905	845
K03788	19	81
K03789	5076	777
K03790	4213	1002
K03791	690	413
K03796	69	157
K03797	18265	4574
K03798	21794	5437
K03799	9768	878
K03800	1892	409
K03801	29	106
K03803	1286	497
K03804	11	73
K03805	8	92
K03806	2218	92
K03807	13	107
K03808	4928	357
K03809	249	174
K03810	1531	463
K03811	2242	702
K03812	6	21
K03813	9	0
K03814	1454	489
K03815	8	82
K03816	3122	920
K03817	26	117
K03818	9	15
K03819	1	18
K03820	6016	1010
K03823	3114	336
K03824	1363	294
K03825	2317	202
K03826	439	392
K03827	371	147
K03828	116	102
K03830	1299	74
K03831	100	154
K03832	8802	2624
K03833	145	197
K03834	29	144
K03835	18	151
K03836	29	168
K03837	95	590
K03838	26	224
K03839	1512	589
K03840	1288	89
K03841	41	132
K03843	278	41
K03844	159	18
K03855	10	95
K03856	2072	814
K03857	24	11
K03878	9	4
K03885	4590	826
K03892	1611	384
K03893	574	223
K03919	4	53
K03923	35	89
K03924	13162	2178
K03925	2357	791
K03926	76	54
K03928	331	123
K03929	7677	1827
K03930	394	18
K03931	750	768
K03932	1492	503
K03933	401	6
K03969	375	118
K03970	5	22
K03971	2	22
K03972	1449	135
K03973	1526	483
K03974	202	106
K03975	758	328
K03976	2394	623
K03977	12395	2777
K03978	5178	974
K03979	9578	2465
K03980	5674	648
K03981	23	112
K04013	13	58
K04014	15	77
K04015	8	106
K04016	14	147
K04017	8	66
K04018	10	70
K04019	134	82
K04020	5	57
K04021	1	65
K04022	5	76
K04023	212	93
K04024	41	74
K04025	2	34
K04026	28	49
K04027	165	104
K04028	46	37
K04029	85	76
K04030	8	52
K04031	71	44
K04032	40	38
K04033	13	88
K04034	1109	454
K04041	4692	1487
K04042	6897	1133
K04043	21016	5955
K04044	22	109
K04045	275	204
K04046	4	80
K04047	13	64
K04061	1398	153
K04062	6	24
K04063	8	52
K04064	8	28
K04065	1835	166
K04066	16352	3553
K04067	516	31
K04068	3802	840
K04069	6348	1618
K04070	1870	485
K04072	4363	1547
K04073	14	94
K04074	836	544
K04075	9392	1798
K04076	18	4
K04077	15326	4324
K04078	3307	819
K04079	15077	3155
K04080	27	69
K04081	20	73
K04082	8	41
K04083	4528	636
K04084	10170	1569
K04085	7372	778
K04087	4319	335
K04088	4680	286
K04091	19	80
K04093	19	0
K04094	1317	664
K04095	8484	1905
K04096	4658	1684
K04103	2	2
K04108	8	11
K04110	82	11
K04112	82	22
K04114	502	257
K04115	518	259
K04333	3	15
K04334	4	45
K04335	4	27
K04336	7	34
K04338	1	22
K04343	52	41
K04367	324	0
K04432	16	0
K04477	3755	340
K04479	16	2
K04480	72	13
K04483	7	0
K04485	9844	2188
K04486	3698	1033
K04487	12578	2006
K04488	2071	824
K04516	2583	698
K04517	1950	721
K04518	1805	695
K04562	3789	373
K04564	1650	153
K04565	140	51
K04566	871	245
K04567	15594	4108
K04568	346	150
K04575	8	0
K04618	33	0
K04651	429	243
K04652	642	264
K04653	7	89
K04654	34	109
K04655	434	271
K04656	127	270
K04685	29	112
K04691	3337	142
K04708	9	39
K04715	16	2
K04718	27	52
K04719	251	104
K04720	2180	421
K04739	16	0
K04744	8133	662
K04748	96	19
K04749	772	172
K04750	24	62
K04751	2700	480
K04752	1284	62
K04753	11	145
K04754	2476	112
K04755	6	38
K04757	138	6
K04758	3119	744
K04759	25141	6067
K04760	2111	88
K04761	2270	957
K04762	2823	541
K04763	45915	11366
K04764	1012	82
K04765	187	95
K04767	674	227
K04768	49	12
K04769	1244	276
K04770	5574	288
K04771	7623	2512
K04772	5143	221
K04773	9173	1649
K04774	3542	130
K04775	10	55
K04780	224	0
K04783	46	0
K04784	53	1
K04794	30	25
K04797	8	7
K04800	19	9
K04801	456	10
K04802	13	3
K04835	435	22
K04844	17	159
K04940	123	219
K04961	162	24
K04962	45	5
K04963	47	16
K04990	171	15
K05020	77	170
K05245	11	191
K05275	450	88
K05281	6	212
K05288	57	54
K05296	15	1
K05297	934	282
K05303	12	0
K05305	1718	87
K05306	627	7
K05308	0	11
K05311	201	26
K05337	139	94
K05339	1719	729
K05340	642	206
K05341	270	254
K05343	2765	939
K05346	129	121
K05349	35742	13440
K05350	1085	310
K05351	9	3
K05352	76	83
K05362	29	39
K05363	144	113
K05364	805	650
K05365	6038	339
K05366	20981	5469
K05367	1913	760
K05368	9	120
K05375	2	24
K05396	605	131
K05499	538	240
K05501	9	62
K05515	13089	3219
K05516	982	550
K05517	21	122
K05518	27	3
K05520	41	59
K05521	603	340
K05522	11	78
K05523	16	84
K05524	397	71
K05526	5	70
K05527	15	89
K05539	2792	181
K05540	4016	1877
K05541	2616	143
K05544	24	4
K05548	77	9
K05554	74	25
K05565	1	6
K05566	315	147
K05567	196	54
K05568	1086	530
K05569	189	109
K05570	107	58
K05571	134	79
K05587	38	1
K05589	1121	49
K05590	6603	240
K05591	1858	574
K05592	11967	2896
K05593	550	132
K05594	14	128
K05595	588	389
K05596	12	116
K05601	2654	1299
K05606	574	157
K05612	175	48
K05613	344	117
K05614	992	227
K05615	11	18
K05616	2951	200
K05617	63	28
K05618	420	132
K05655	0	16
K05657	0	16
K05658	35	8
K05662	13	0
K05666	114	277
K05685	4501	310
K05698	32	12
K05708	18	159
K05709	6	64
K05710	28	43
K05711	4	74
K05712	12	114
K05713	5	60
K05714	234	58
K05770	397	168
K05772	371	50
K05773	293	38
K05774	1	20
K05775	25	102
K05776	6280	906
K05777	7	82
K05778	8	63
K05779	1	59
K05780	6	53
K05781	1	21
K05782	3	73
K05785	87	88
K05786	548	272
K05787	1378	288
K05788	1310	124
K05789	13	9
K05790	23	140
K05791	3000	17
K05792	152	16
K05794	2963	708
K05795	556	33
K05796	24	171
K05798	18	128
K05799	1476	524
K05800	13	52
K05801	4383	579
K05802	12325	1609
K05803	2683	162
K05804	102	275
K05805	6	61
K05807	4041	649
K05808	4281	885
K05809	10	40
K05810	4955	891
K05811	3	31
K05812	167	92
K05813	137	195
K05814	299	223
K05815	339	243
K05816	79	78
K05817	196	132
K05818	11	73
K05819	39	103
K05820	262	120
K05822	51	15
K05823	38	47
K05825	2199	769
K05832	2764	1103
K05833	2032	817
K05834	7	86
K05835	10	91
K05836	2	18
K05837	9991	2366
K05838	2319	81
K05839	6	54
K05844	3035	102
K05845	78	68
K05846	114	118
K05847	123	123
K05851	7653	391
K05853	5	1
K05873	265	139
K05874	15	153
K05875	16	131
K05876	11	134
K05877	8	113
K05878	546	356
K05879	252	197
K05880	18	191
K05881	301	199
K05882	541	185
K05884	476	121
K05887	9	63
K05895	227	148
K05896	1912	627
K05898	70	16
K05909	58	127
K05916	17	96
K05919	2144	619
K05921	206	37
K05922	39	29
K05925	61	28
K05927	48	23
K05928	153	51
K05929	64	11
K05934	683	243
K05936	940	301
K05939	1629	489
K05946	2329	834
K05952	659	3
K05962	278	106
K05964	272	129
K05966	405	229
K05967	169	42
K05970	6336	1977
K05979	125	0
K05982	61	49
K05984	8	69
K05985	491	208
K05986	460	124
K05988	774	309
K05989	11597	4875
K05991	54	105
K05994	23	107
K05995	1522	651
K05997	8	27
K06001	3391	1190
K06006	36	147
K06012	761	287
K06013	767	137
K06015	1513	211
K06016	677	72
K06019	358	123
K06020	8886	1684
K06023	2028	511
K06024	1462	461
K06027	1521	1055
K06030	14	0
K06039	2	32
K06041	7624	988
K06042	418	259
K06044	20	0
K06045	66	6
K06048	123	162
K06058	1	6
K06073	6	80
K06074	9	65
K06075	337	74
K06076	3990	1198
K06077	9	46
K06078	111	75
K06079	630	305
K06080	1476	60
K06113	8885	2755
K06119	126	41
K06123	208	17
K06127	23	6
K06131	7834	2564
K06132	219	456
K06133	1500	244
K06139	400	64
K06140	2	51
K06141	18	139
K06142	8306	2181
K06143	148	132
K06144	3	55
K06145	81	157
K06147	47190	9445
K06148	5380	848
K06149	146	103
K06151	7	4
K06153	7049	1602
K06155	30	215
K06156	36	155
K06158	18012	4698
K06159	15	118
K06162	6	33
K06163	14	75
K06164	4	15
K06165	0	13
K06167	2416	609
K06168	10423	2709
K06173	5443	1282
K06174	7	1
K06175	7	84
K06176	136	84
K06177	7016	1134
K06178	6692	1749
K06179	4337	894
K06180	14273	3663
K06181	56	74
K06182	341	231
K06183	1315	337
K06186	1120	63
K06187	4816	1090
K06188	331	137
K06189	3723	633
K06190	234	60
K06191	4	35
K06192	5314	528
K06193	10	52
K06194	8400	699
K06195	3	52
K06196	5391	1276
K06197	7	32
K06198	16	0
K06199	2526	486
K06200	12243	3133
K06201	1138	378
K06202	12	63
K06203	2489	118
K06204	2609	506
K06205	18	137
K06206	413	307
K06207	15380	3412
K06208	194	58
K06209	589	233
K06211	18	138
K06212	2772	162
K06213	2633	921
K06214	11	106
K06215	2575	1056
K06217	7858	1702
K06218	372	177
K06219	1641	97
K06221	8465	1652
K06222	34	108
K06223	5549	1310
K06228	28	4
K06281	33	333
K06282	18	152
K06283	429	115
K06284	259	48
K06285	83	13
K06286	0	18
K06287	4720	936
K06295	1314	204
K06297	52	50
K06298	761	255
K06305	11	14
K06306	209	48
K06310	45	147
K06311	12	39
K06313	716	198
K06317	323	83
K06320	158	23
K06328	82	45
K06331	198	13
K06333	339	121
K06334	714	180
K06338	144	0
K06346	2534	802
K06348	72	55
K06350	222	130
K06351	708	258
K06370	18	0
K06373	4265	522
K06374	1261	454
K06378	629	181
K06379	713	249
K06381	7655	2250
K06382	623	446
K06383	494	105
K06384	89	5
K06385	2400	504
K06386	421	97
K06387	602	121
K06390	860	324
K06391	80	65
K06392	316	105
K06393	488	94
K06394	576	171
K06395	148	61
K06396	509	248
K06397	893	289
K06398	1979	539
K06399	1568	461
K06400	35757	5682
K06401	13	10
K06402	808	178
K06403	169	54
K06404	151	56
K06405	651	191
K06406	897	341
K06407	431	114
K06408	617	123
K06409	2966	1093
K06410	282	112
K06411	467	157
K06412	1596	235
K06413	5506	1181
K06415	19	155
K06416	152	32
K06421	518	94
K06423	0	23
K06436	60	163
K06438	478	363
K06442	1934	640
K06445	25	177
K06446	14	2
K06447	1	52
K06518	2392	563
K06560	66	0
K06596	3	10
K06603	1782	145
K06605	15	79
K06606	57	104
K06607	2796	85
K06608	246	138
K06610	262	83
K06636	5	0
K06641	32	2
K06669	46	9
K06714	109	184
K06726	286	197
K06857	261	41
K06858	4	94
K06859	16	5
K06861	5511	1152
K06862	14	7
K06863	18	2
K06864	427	272
K06865	55	16
K06866	21	68
K06867	1230	681
K06871	8669	3336
K06872	3299	1098
K06875	10	1
K06877	1449	76
K06878	32	84
K06879	2322	128
K06880	262	53
K06881	4816	1738
K06882	57	48
K06883	75	69
K06884	6	38
K06885	1947	194
K06887	16	162
K06888	211	9
K06889	12070	2297
K06890	2093	968
K06891	649	273
K06894	5540	3306
K06895	437	123
K06896	111	142
K06897	1852	326
K06898	467	277
K06899	24	98
K06900	195	4
K06901	9136	2426
K06902	342	141
K06903	112	59
K06904	548	175
K06905	27	178
K06906	5	34
K06907	438	275
K06908	31	58
K06909	3458	948
K06910	14	46
K06911	98	307
K06915	3024	1119
K06916	46	154
K06917	16	80
K06918	2808	144
K06919	13520	2746
K06920	3243	868
K06921	31318	10409
K06922	49	345
K06923	1290	353
K06924	175	9
K06925	4203	740
K06926	10811	2247
K06928	21	1
K06929	26	41
K06932	18	4
K06933	266	129
K06934	406	142
K06936	7	4
K06937	170	26
K06938	4	30
K06939	1127	88
K06940	955	224
K06941	8627	2054
K06942	10053	2688
K06946	274	186
K06948	38	8
K06949	6841	1367
K06950	3914	1091
K06951	141	122
K06952	50	15
K06953	23	4
K06956	440	211
K06957	6548	171
K06958	6758	1049
K06959	8161	3189
K06960	1003	405
K06962	766	356
K06965	4	2
K06966	6047	967
K06967	911	292
K06968	308	161
K06969	9967	2340
K06970	5	81
K06971	264	53
K06972	3232	1030
K06973	1325	365
K06974	174	52
K06975	164	164
K06976	208	50
K06978	1121	162
K06980	11	110
K06981	13	3
K06985	545	75
K06987	1554	351
K06988	84	58
K06989	64	39
K06990	288	138
K06993	304	136
K06994	62	11
K06997	6175	1059
K06998	123	118
K06999	31	85
K07000	5442	1498
K07001	6909	1881
K07002	4	29
K07003	8558	2192
K07004	2550	554
K07005	1582	677
K07006	121	22
K07007	5489	2036
K07009	216	150
K07010	2639	350
K07011	5070	1711
K07012	10827	1072
K07013	9	2
K07014	9169	914
K07015	612	202
K07016	293	378
K07017	440	207
K07018	35	88
K07019	165	85
K07023	1171	339
K07025	4642	1639
K07026	9	89
K07027	4073	1659
K07028	8	0
K07029	3479	1024
K07030	4281	1165
K07031	821	15
K07033	1307	597
K07034	90	75
K07035	1080	309
K07037	6896	1806
K07038	51	182
K07039	211	159
K07040	3194	443
K07041	13	2
K07042	4605	973
K07043	2802	679
K07045	1505	250
K07048	36	102
K07050	2253	233
K07052	7911	1995
K07053	4573	1033
K07054	77	73
K07056	6962	1774
K07058	6213	1218
K07059	146	2
K07063	420	86
K07066	28	62
K07067	4	16
K07069	7	1
K07070	4	50
K07071	2555	110
K07074	603	220
K07075	2910	710
K07076	545	533
K07078	146	4
K07079	2798	624
K07080	1251	573
K07082	8793	1633
K07084	74	37
K07085	13926	3618
K07088	4064	1331
K07089	1509	589
K07090	10133	1060
K07091	7855	1750
K07093	136	81
K07095	5081	913
K07096	752	219
K07097	51	38
K07098	8589	1667
K07099	1919	549
K07101	311	48
K07102	4174	571
K07105	247	214
K07106	2170	739
K07107	4623	876
K07108	10	3
K07109	21	129
K07110	322	80
K07112	428	356
K07113	330	48
K07114	42627	10983
K07115	2905	186
K07118	595	93
K07119	20	67
K07120	266	128
K07121	11	147
K07122	864	49
K07124	3536	699
K07126	3967	1014
K07127	10	17
K07130	90	57
K07132	1234	109
K07133	115006	27907
K07136	12	51
K07137	9861	2806
K07138	2028	659
K07139	5473	965
K07140	9	122
K07141	279	175
K07146	22	120
K07147	10	65
K07148	765	458
K07149	1169	463
K07150	2977	458
K07153	1756	64
K07154	10184	3521
K07156	11	57
K07160	529	214
K07161	48	0
K07162	16	4
K07164	2561	794
K07165	6655	2660
K07166	1131	472
K07171	1664	964
K07172	179	138
K07173	3374	489
K07175	1515	433
K07177	64	56
K07178	6	0
K07180	37	180
K07181	2464	12
K07182	771	60
K07183	9	1
K07184	1781	112
K07186	6	46
K07192	6398	957
K07198	231	238
K07212	0	12
K07213	144	63
K07214	4326	2959
K07216	514	207
K07217	14	53
K07218	75	7
K07219	330	114
K07220	2509	256
K07221	835	292
K07223	57	201
K07224	26	124
K07228	33	24
K07229	7	78
K07230	12	10
K07231	113	14
K07232	8	54
K07233	1	3
K07235	1034	79
K07236	1229	65
K07237	1059	46
K07238	4577	1520
K07239	16	17
K07240	6350	2291
K07243	32	105
K07245	15	79
K07246	15	96
K07248	13	120
K07250	91	84
K07251	5	51
K07253	37	0
K07257	789	103
K07258	10732	2849
K07259	7419	1083
K07260	3541	453
K07261	2015	68
K07262	6	86
K07263	12564	4240
K07264	624	502
K07265	945	11
K07266	5746	47
K07267	20	0
K07269	7	81
K07271	3949	1128
K07272	1215	247
K07273	8367	2020
K07274	24	156
K07275	78	79
K07276	53	0
K07277	17440	3573
K07278	4047	196
K07279	60	293
K07281	41	0
K07282	3305	745
K07283	39	74
K07284	835	431
K07285	23	121
K07286	11	69
K07287	18	113
K07289	373	306
K07290	18	186
K07291	41	0
K07300	290	257
K07301	2252	816
K07304	587	271
K07305	19	55
K07306	19	152
K07307	27	85
K07308	7	72
K07309	16	180
K07310	46	196
K07311	5	46
K07312	7	95
K07313	1236	339
K07314	15	98
K07315	4116	588
K07316	9894	3265
K07317	8813	508
K07318	3346	266
K07319	163	153
K07320	2717	139
K07321	513	110
K07322	2564	798
K07323	1951	108
K07326	179	310
K07334	422	104
K07335	12459	1385
K07336	2	73
K07337	557	327
K07339	57	40
K07340	281	166
K07341	2383	603
K07343	218	88
K07344	556	260
K07345	74	503
K07346	170	354
K07347	266	1252
K07348	7	62
K07349	14	114
K07350	55	248
K07351	11	73
K07352	14	41
K07353	8	29
K07354	62	204
K07355	5	49
K07356	16	106
K07357	6	75
K07358	14	73
K07369	14	0
K07378	25	0
K07386	6346	2298
K07387	4297	473
K07390	18	36
K07391	6493	3241
K07392	528	158
K07393	159	126
K07395	1676	0
K07397	106	113
K07399	84	0
K07400	1985	96
K07402	941	615
K07403	599	180
K07404	1006	254
K07405	3343	960
K07406	363	210
K07407	22168	4827
K07432	113	2
K07441	70	0
K07442	9	2
K07443	507	193
K07444	4488	1321
K07445	519	464
K07446	31	1
K07447	3441	812
K07448	994	448
K07450	8470	966
K07451	1844	115
K07452	7246	1621
K07454	4473	331
K07455	484	300
K07456	11223	3518
K07457	29	21
K07458	1747	739
K07459	6329	505
K07460	1884	649
K07461	296	317
K07462	14538	2687
K07463	26	5
K07464	1184	223
K07465	162	137
K07466	44	5
K07467	390	58
K07469	81	19
K07470	7	85
K07471	14	63
K07473	5802	1397
K07474	311	605
K07475	55	3
K07478	9872	2372
K07479	384	67
K07480	287	1891
K07481	4457	2981
K07482	4367	2338
K07483	5519	3366
K07484	29813	10878
K07485	17117	703
K07486	56834	4708
K07487	13712	7371
K07488	0	39
K07489	36	294
K07490	3	53
K07491	18541	1435
K07492	955	654
K07493	14203	2372
K07494	1202	212
K07495	11213	4739
K07496	76488	4571
K07497	31210	9974
K07499	16	0
K07501	19	5
K07502	190	43
K07504	154	3
K07506	2808	967
K07507	2289	831
K07511	15	0
K07533	922	388
K07535	25	3
K07552	1384	697
K07556	13	0
K07559	208	87
K07560	2332	868
K07566	5317	1347
K07568	11299	2858
K07569	11	1
K07570	90	46
K07571	296	164
K07572	8	0
K07574	1775	343
K07576	1973	739
K07577	5	21
K07579	15	0
K07580	10	1
K07581	18	3
K07583	11	4
K07584	1030	266
K07585	7	1
K07586	189	36
K07588	1202	579
K07589	11	38
K07590	320	118
K07592	100	114
K07636	27388	7708
K07637	26	168
K07638	3914	312
K07639	94	91
K07640	22	146
K07641	25	107
K07642	651	409
K07643	23	137
K07644	342	240
K07645	148	158
K07646	3527	1428
K07647	2037	950
K07648	4850	376
K07649	243	181
K07650	1099	232
K07651	1244	192
K07652	7518	2048
K07654	93	44
K07657	5187	1865
K07658	10923	2741
K07659	143	117
K07660	325	236
K07661	1721	790
K07662	29	93
K07663	29	108
K07664	18	73
K07665	278	204
K07666	309	240
K07667	6244	647
