	SRR1927149	SRR1929485
K02099	155.488	92.182
K02100	160.592	48.733
K02103	138.996	22.853
K02106	64.314	24.52
K02107	3.883	0.529
K02108	973.652	306.929
K02109	727.755	179.591
K02110	732.47	179.593
K02111	1084.301	369.403
K02112	1118.187	338.213
K02113	674.359	159.152
K02114	723.396	152.576
K02115	830.645	214.474
K02116	14.624	24.442
K02117	344.593	111.139
K02118	382.326	111.334
K02119	64.102	21.522
K02120	263.478	67.036
K02121	183.183	45.18
K02122	99.326	27.384
K02123	360.586	88.772
K02124	259.494	70.4
K02132	1.751	5.347
K02133	7.347	2.271
K02160	382.259	52.716
K02167	9.475	13.412
K02168	19.298	28.067
K02169	317.823	21.528
K02170	287.347	13.937
K02171	124.843	35.134
K02172	196.232	59.679
K02173	2.511	9.884
K02182	0.985	8.229
K02188	116.856	46.121
K02189	84.207	38.53
K02190	228.03	76.315
K02191	12.526	24.554
K02192	1.856	7.39
K02193	3.994	7.045
K02194	0.982	6.457
K02195	36.926	8.307
K02196	0.333	8.962
K02197	0.819	8.371
K02198	2.026	12.056
K02199	384.364	96.901
K02200	6.565	9.516
K02203	126.008	21.189
K02204	9.039	0.8
K02217	178.412	63.574
K02221	332.612	24.59
K02224	131.102	48.723
K02226	170.73	64.461
K02227	307.118	41.203
K02230	787.992	377.135
K02231	142.127	50.556
K02232	162.051	47.599
K02233	311.111	48.63
K02234	561.172	108.986
K02236	16.12	9.344
K02237	229.198	108.021
K02238	716.779999999999	247.825
K02241	52.282	8.455
K02242	206.436	104.397
K02250	3.92	3.621
K02255	1.377	9.23
K02257	0.576	8.416
K02275	7.845	9.836
K02278	13.329	7.602
K02279	103.583	40.213
K02280	50.57	36.567
K02282	41.422	38.626
K02283	266.592	134.528
K02291	31.898	8.885
K02297	1.617	9.72
K02298	1.679	8.68
K02299	2.499	11.571
K02300	1.276	8.655
K02302	2.805	19.36
K02304	85.22	35.385
K02313	1108.865	315.515
K02314	1228.109	424.782
K02315	4742.567	512.148
K02316	1511.445	387.06
K02317	0.815	5.863
K02319	5.094	1.315
K02321	9.369	0
K02322	4.309	2.101
K02323	7.655	3.189
K02334	695.515	50.065
K02335	1324.685	498.176
K02336	0.886	7.013
K02337	1851.508	595.406
K02338	948.383	288.369
K02339	3.166	12.956
K02340	420.764	167.838
K02341	720.372	225.534
K02342	1338.797	296.919
K02343	878.131	327.539
K02344	1.075	6.065
K02345	1.87	7.71
K02346	448.159	156.956
K02347	10.537	5.329
K02348	38.213	25.075
K02355	2844.093	992.423
K02356	1040.343	264.871
K02357	1217.434	401.655
K02358	2579.526	778.789
K02361	178.548	97.569
K02362	2.707	21.03
K02363	1.488	13.51
K02364	2.686	23.145
K02371	220.813	63.819
K02372	618.728	111.29
K02377	407.29	144.157
K02379	6.306	9.903
K02380	1.333	9.749
K02381	4.74	21.362
K02383	26.059	8.068
K02385	77.879	13.737
K02386	245.531	16.504
K02387	387.824	35.284
K02388	389.931	40.636
K02389	386.295	39.565
K02390	482.649	68.019
K02391	287.674	6.437
K02392	574.498	80.042
K02393	300.919	22.833
K02394	290.33	17.982
K02395	553.115	90.643
K02396	569.222	74.937
K02397	386.176	47.954
K02398	327.405	40.899
K02399	195.118	7.96
K02400	454.25	102.672
K02401	432.949	58.183
K02402	1.187	6.651
K02403	2.06	7.601
K02404	348.454	41.205
K02405	434.429	48.14
K02406	2723.606	366.867
K02407	451.454	56.286
K02408	336.592	32.589
K02409	381.755	49.656
K02410	427.282	67.356
K02411	303.118	37.412
K02412	346.105	64.445
K02413	264.513	34.62
K02414	32.716	24.515
K02415	533.866	39.986
K02416	339.407	37.223
K02417	373.815	39.839
K02418	283.889	23.294
K02419	345.35	38.098
K02420	355.399	36.363
K02421	354.276	36.958
K02422	414.459	49.211
K02423	0.874	5.615
K02424	26.925	24.141
K02425	1.406	7.714
K02426	280.593	139.337
K02427	296.348	36.526
K02428	1115.218	370.394
K02429	1152.181	512.77
K02430	7.384	13.64
K02431	68.438	29.464
K02433	299.11	128.98
K02434	317.431	120.761
K02435	185.904	78.192
K02436	0.842	2.394
K02437	271.444	63.156
K02438	0.847	9.347
K02439	3.765	20.087
K02440	61.536	49.029
K02441	438.552	39.472
K02442	1.688	8.562
K02443	13.874	10.517
K02444	47.733	34.022
K02445	112.482	47.573
K02446	421.78	52.38
K02448	0.474	9.93
K02450	264.654	36.15
K02451	170.772	10.748
K02452	220.13	16.999
K02453	342.124	49.735
K02454	308.168	57.108
K02455	292.287	35.713
K02456	498.875	92.283
K02457	241.894	15.072
K02458	265.314	17.879
K02459	255.345	14.611
K02460	252.074	28.117
K02461	230.463	19.841
K02462	3.631	15.218
K02464	1.99	19.491
K02466	10.291	11.434
K02467	0.445	5.6
K02468	2.03	8.244
K02469	1640.292	644.889
K02470	1749.767	646.045
K02471	322.899	34.287
K02472	20.174	23.468
K02473	52.564	9.367
K02474	187.903	93.938
K02475	2.357	1.661
K02476	17.127	0
K02477	1100.171	287.646
K02478	250.285	62.393
K02479	144.79	32.603
K02480	14.825	5.485
K02481	523.204	239.329
K02482	138.127	21.291
K02483	1116.029	293.031
K02484	274.043	78.134
K02485	7.846	7.341
K02486	9.295	0.102
K02487	1.0235	2.662
K02488	397.936	50.627
K02490	9.531	1.477
K02491	25.767	2.444
K02492	117.762	62.336
K02493	744.784	239.203
K02494	226.13	7.308
K02495	213.397	98.271
K02496	303.627	15.752
K02497	3.679	0.267
K02498	1.688	13.511
K02499	214.879	81.176
K02500	545.417	161.706
K02501	513.854	120.12
K02502	95.517	49.393
K02503	752.961	179.107
K02504	3.115	11.95
K02505	1.692	11.141
K02507	16.317	12.015
K02508	47.039	7.095
K02510	28.022	8.963
K02511	1.188	2.752
K02515	0.292	4.167
K02517	630.721	166.596
K02518	877.056	245.908
K02519	1494.211	683.536
K02520	937.919	251.276
K02521	275.028	49.288
K02523	554.444	127.403
K02525	13.39	0.603
K02526	1.941	13.004
K02527	647.780999999999	170.637
K02528	924.781	263.12
K02529	2964.016	756.508
K02530	3.804	2.175
K02532	25.08	31.96
K02533	81.911	28.476
K02535	396.191	54.04
K02536	632.674	148.019
K02538	16.687	10.388
K02548	631.385	87.007
K02549	326.635	55.653
K02550	0.283	12.084
K02551	533.849	183.532
K02552	250.546	13.9
K02553	0.802	10.422
K02554	3.918	20.58
K02556	392.016	41.506
K02557	607.828	169.215
K02558	273.329	11.055
K02560	132.974	7.877
K02562	3.126	25.953
K02563	784.689	242.397
K02564	948.396	380.118
K02565	2.306	8.423
K02566	280.449	81.404
K02567	5.603	12.808
K02568	0.936	6.08
K02569	35.494	22.872
K02570	2.265	6.698
K02573	17.371	20.522
K02574	356.859	120.159
K02575	7.507	27.21
K02584	90.432	45.958
K02585	16.476	1.441
K02586	24.934	7.747
K02587	124.619	23.853
K02588	30.614	12.047
K02589	65.101	16.504
K02590	9.044	2.417
K02591	25.49	9.08
K02594	11.903	8.809
K02598	3.024	9.866
K02600	992.692	374.187
K02601	1191.708	299.82
K02609	0.976	10.303
K02610	1.658	12.929
K02611	1.474	10.082
K02612	54.034	43.501
K02613	0.275	4.925
K02614	89.357	44.465
K02615	0.437	8.478
K02616	1.672	11.939
K02617	157.097	48.517
K02618	0.389	17.788
K02619	249.138	17.041
K02621	891.678	278.861
K02622	973.306999999999	324.94
K02623	2.153	13.235
K02624	3.506	0
K02626	59.199	18.482
K02639	2.174	11.325
K02647	305.837	122.686
K02650	1471.951	68.353
K02651	6.577	14.786
K02652	517.641	75.352
K02653	568.133	67.183
K02654	450.816	74.806
K02655	984.89	327.915
K02656	231.791	1.067
K02657	7.099	0
K02658	20.809	20.775
K02660	1.921	0.215
K02662	340.89	13.314
K02663	253.932	1.416
K02664	235.469	3.182
K02665	241.766	0.318
K02666	332.821	46.588
K02667	18.476	3.285
K02668	3.202	1.677
K02669	640.685	96.535
K02670	275.764	1.537
K02674	5.613	11.496
K02679	0.862	11.019
K02680	1.982	10.122
K02681	1.071	13.364
K02682	3.827	11.444
K02686	4.063	8.762
K02687	661.146	171.777
K02688	7.997	22.231
K02742	0.456	8.993
K02744	24.34	44.32
K02745	15.681	32.655
K02746	19.331	36.458
K02747	19.846	39.174
K02749	8.293	23.6965
K02750	8.293	23.6965
K02752	0.4375	5.451
K02753	0.4375	5.451
K02755	32.9066666666667	20.9763333333333
K02756	32.9066666666667	22.4613333333333
K02757	32.9066666666667	22.4613333333333
K02759	29.447	21.013
K02760	34.381	18.559
K02761	54.865	29.173
K02768	137.662833333333	35.9725
K02769	71.942	33.9283333333333
K02770	71.794	28.8933333333333
K02771	7.648	8.867
K02773	9.739	2.511
K02774	13.014	6.301
K02775	223.473	81.371
K02777	299.714666666667	22.3223333333333
K02778	8.137	7.3045
K02779	8.137	7.3045
K02781	8.543	9.898
K02782	4.975	7.5715
K02783	13.599	20.0475
K02784	7.714	10.488
K02786	10.805	2.288
K02787	11.768	3.3595
K02788	11.768	3.3595
K02790	13.357	23.6755
K02791	13.357	23.6755
K02793	41.4625	29.3155
K02794	51.0345	37.0675
K02795	62.977	39.372
K02796	49.929	36.882
K02798	14.5	22.9996666666667
K02799	12.858	18.4751666666667
K02800	12.858	18.4751666666667
K02802	0.684	6.52066666666667
K02803	50.184	45.1346666666667
K02804	50.184	45.1346666666667
K02805	100.05	27.272
K02806	545.577	90.039
K02808	2.66433333333333	0
K02809	18.9568333333333	3.813
K02810	18.9568333333333	3.813
K02817	0	2.96366666666667
K02818	31.4985	29.3496666666667
K02819	31.4985	29.3496666666667
K02821	22.477	11.656
K02822	9.786	13.064
K02823	303.858	123.057
K02824	763.541	208.138
K02825	110.654	35.498
K02834	738.583	203.114
K02835	891.519	338.189
K02836	1019.817	403.592
K02837	731.072	242.16
K02838	911.13	241.39
K02839	0.745	12.75
K02840	54.946	10.903
K02841	39.49	47.09
K02843	537.78	153.051
K02844	75.829	26.455
K02846	1.693	6.337
K02847	7.037	38.998
K02848	0.487	15.343
K02849	12.966	25.428
K02850	0.641	6.289
K02851	262.717	118.485
K02852	12.838	9.519
K02853	0.639	10.379
K02854	38.291	28.603
K02855	75.027	43.545
K02856	141.605	41.879
K02858	268.417	15.583
K02860	806.518	195.479
K02863	1269.488	328.257
K02864	1029.534	260.564
K02866	1.859	1.04
K02867	1086.853	260.891
K02871	1007.037	262.777
K02874	1039.992	290.892
K02876	1063.332	256.873
K02877	2.654	1.227
K02878	1033.663	296.944
K02879	1051.478	275.344
K02881	1040.803	289.121
K02884	957.362	253.77
K02885	3.385	0.45
K02886	1184.591	354.889
K02887	991.375	271.02
K02888	917.61	254.371
K02890	1022.146	294.499
K02892	1022.094	249.506
K02895	1034.139	250.933
K02897	586.662	140.326
K02899	876.177	231.901
K02902	687.515	142.382
K02904	1043.322	287.041
K02906	1034.582	280.383
K02907	999.944	208.292
K02908	14.293	10.725
K02909	791.211	188.838
K02911	826.427	202.142
K02912	1.989	0.342
K02913	836.09	246.599
K02914	534.11	120.085
K02916	847.433	248.457
K02919	534.806	149.983
K02924	0.448	2.292
K02926	1072.799	305.903
K02927	18.34	2.638
K02929	2.596	1.591
K02930	2.702	0.833
K02931	1296.471	330.567
K02933	1096.08	295.835
K02935	1043.63	322.651
K02936	5.763	0
K02939	865.753	248.505
K02945	1218.4745	416.025
K02946	1009.835	277.774
K02948	1099.339	304.331
K02950	1099.445	286.239
K02952	1070.241	321.596
K02954	866.328	245.493
K02956	803.162	202.443
K02959	837.807	244.43
K02961	1193.96	328.879
K02962	1.901	1.656
K02963	820.228	199.966
K02965	1050.44	292.716
K02966	2.958	0
K02967	1093.351	338.424
K02968	768.35	168.655
K02970	774.165	219.952
K02972	0.79	8.254
K02979	2.444	0
K02982	1116.525	361.643
K02984	3.319	0
K02986	1149.808	316.299
K02988	1052.092	327.628
K02990	880.518	199.15
K02992	1145.599	341.24
K02994	1113.789	304.399
K02995	2.993	0.966
K02996	991.479	272.361
K03018	6.153	0
K03030	19.593	0
K03040	1602.238	357.065
K03042	4.107	3.662
K03043	2155.718	937.958
K03044	1.935	0.241
K03046	2163.735	888.826
K03047	3.09	0.215
K03048	15.573	10.426
K03055	4.099	1.07
K03057	4.808	0.33
K03060	507.451	76.914
K03062	34.998	0.303
K03070	1802.07	682.307
K03071	279.619	22.928
K03072	471.567	94.234
K03073	866.634999999999	160.937
K03074	492.115	72.525
K03075	644.965	154.605
K03076	1339.334	366.417
K03077	410.067	131.687
K03078	2.891	18.104
K03079	8.429	29.639
K03086	1751.194	646.201
K03087	51.835	9.91
K03088	5326.482	1822.856
K03089	289.82	32.487
K03090	60.832	37.639
K03091	1317.079	385.42
K03092	742.44	224.705
K03093	7.595	5.72
K03098	99.822	26.185
K03100	1386.891	427.351
K03101	860.477	197.285
K03103	0	2.211
K03106	1072.593	368.273
K03110	909.578	274.657
K03111	1597.44	539.945
K03112	1.246	8.767
K03113	87.549	33.583
K03116	224.476	116.836
K03117	76.143	29.293
K03118	245.09	110.192
K03119	0.912	7.517
K03120	7.638	0.496
K03146	84.145	5.814
K03147	590.393	243.173
K03148	104.461	23.811
K03149	351.66	115.79
K03150	680.751	252.77
K03151	555.459	116.557
K03152	610.098	135.241
K03154	374.754	92.074
K03164	0	16.195
K03166	5.822	1.75
K03167	5.515	2.525
K03168	1129.508	425.145
K03169	2514.071	967.035
K03177	650.85	188.057
K03179	11.033	18.757
K03181	0.331	10.916
K03182	11.719	29.059
K03183	524.288	208.787
K03184	0.581	6.094
K03185	0.302	5.495
K03186	15.978	13.852
K03187	233.308	2.913
K03188	190.423	4.234
K03189	196.808	3.13
K03190	174.616	7.887
K03192	159.14	1.096
K03194	0	1.25
K03195	6.483	7.378
K03196	17.378	9.585
K03199	5.542	6.491
K03201	4.318	1.321
K03204	0	2.263
K03205	1955.83	883.029000000001
K03206	3.591	1.991
K03207	0	3.323
K03208	36.121	10.904
K03210	688.499	175.385
K03212	13.339	10.906
K03214	33.286	16.778
K03215	1611.11	404.995
K03216	431.026	92.451
K03217	1262.436	375.786
K03218	575.046	131.855
K03221	0.662	3.492
K03222	0.234	3.449
K03225	1.719	8.084
K03226	8.298	13.18
K03227	7.295	7.739
K03228	1.419	3.658
K03229	5.436	16.296
K03230	5.079	1.569
K03231	2.269	1.938
K03232	3.354	0.76
K03234	13.552	1.948
K03236	3.486	0.299
K03237	3.016	0.766
K03238	3.019	0.651
K03239	3.479	0
K03241	2.749	0.659
K03243	3.052	0.454
K03257	15.612	0.703
K03263	4.239	2.198
K03269	529.264	104.704
K03270	638.559	116.142
K03271	468.338	56.716
K03272	399.813	99.434
K03273	439.505	54.716
K03274	427.519	66.55
K03275	6.089	18.083
K03276	47.563	73.68
K03278	4.089	0
K03279	8.726	10.43
K03280	0.728	3.528
K03281	556.694	187.658
K03282	462.023	161.195
K03283	10.275	3.814
K03284	746.367	192.49
K03286	1237.54	262.076
K03287	8.828	6.226
K03288	3.226	0
K03289	205.263	81.369
K03290	3.02	7.155
K03291	182.824	34.592
K03292	1028.663	544.779
K03293	31.998	34.571
K03294	274.939	83.7
K03296	1834.983	646.893
K03297	15.736	4.044
K03298	246.288	59.178
K03299	65.678	78.12
K03300	27.678	7.596
K03301	8.515	5.714
K03303	256.388	205.28
K03304	0.523	8.725
K03305	491.481	230.017
K03306	326.177	47.952
K03307	894.823	338.672
K03308	1903.729	551.924
K03309	330.803	43.965
K03310	1602.185	550.526
K03311	90.085	81.399
K03312	67.676	54.057
K03313	102.177	62.396
K03314	231.164	11.889
K03315	758.406	241.195
K03316	8.938	7.725
K03317	42.879	19.406
K03319	47.958	21.068
K03320	1098.116	410.822
K03321	722.743	187.654
K03322	20.628	7.398
K03324	1448.172	573.525
K03326	90.56	45.978
K03327	1930.906	624.531
K03328	265.492	107.358
K03329	1.7	10.183
K03330	1.301	0.124
K03332	437.203	168.08
K03335	61.089	38.763
K03336	28.362	49.286
K03337	27.359	26.345
K03338	39.139	9.161
K03339	2.329	1.043
K03340	483.227	90.642
K03346	10.777	18.569
K03364	11.597	6.74
K03367	54.716	10.698
K03382	19.355	15.23
K03385	5.246	11.912
K03386	162.979	41.043
K03387	1.555	16.44
K03388	189.137	53.476
K03389	149.046	38.248
K03390	136.355	39.971
K03394	60.325	28.714
K03399	11.462	14.367
K03402	654.97	134.086
K03404	29.448	16.841
K03405	24.256	13.668
K03406	2672.134	546.187
K03407	683.977	214.425
K03408	628.26	58.816
K03409	326.325	19.902
K03410	72.122	15.594
K03411	64.093	9.119
K03412	417.269	61.623
K03413	757.132	115.473
K03414	259.977	10.462
K03415	324.169	26.684
K03417	46.356	7.123
K03420	6.861	0
K03422	4.354	1.306
K03424	1121.753	330.646
K03425	1.809	13
K03426	356.947	139.834
K03427	3388.76	708.049
K03429	103.832	34.569
K03430	127.65	17.2
K03431	677.728	153.896
K03435	1.648	14.128
K03436	315.034	53.052
K03437	664.035	205.884
K03438	855.017999999999	311.911
K03439	858.873	238.774
K03442	493.45	84.866
K03444	47.046	14.27
K03445	0.74	11.934
K03446	48.41	43.23
K03449	16.41	12.902
K03451	104.796	15.205
K03453	948.151	255.095
K03455	605.948	264.873
K03457	24.952	16.14
K03458	393.855	215.323
K03459	0.598	8.49
K03462	2.533	0.157
K03465	527.324	115.044
K03466	1306.647	460.768
K03468	1.202	8.761
K03469	701.62	168.006
K03470	688.632	163.709
K03471	43.367	16.267
K03472	1.763	9.006
K03473	309.218	47.05
K03474	356.598	60.814
K03475	5.317	14.588
K03476	1.271	12.025
K03477	2.067	10.448
K03478	72.003	40.096
K03480	3.431	2.868
K03481	10.24	21.85
K03482	2.006	11.112
K03483	4.139	2.417
K03484	50.287	32.42
K03485	1.42	10.327
K03486	69.505	34.656
K03487	2.496	10.418
K03488	53.453	35.419
K03490	12.979	5.873
K03491	12.667	3.025
K03492	27.813	18.557
K03493	1.103	1.761
K03495	1118.586	427.331
K03496	2641.533	871.773
K03497	1982.572	710.198
K03498	1324.67	490.659
K03499	1255.738	445.904
K03500	804.156	105.11
K03501	695.13	172.126
K03502	827.584	280.564
K03503	235.699	47.592
K03511	10.304	2.592
K03516	1.051	5.957
K03517	499.62	106.18
K03518	123.518	63.32
K03519	8.962	14.728
K03520	5.551	5.372
K03521	487.079	258.701
K03522	504.801	270.366
K03523	248.537	93.846
K03524	830.355	240.337
K03525	398.158	90.185
K03526	889.109	284.798
K03527	801.6195	245.057
K03528	1.152	9.781
K03529	542.419	258.805
K03530	1139.688	337.868
K03531	1153.981	381.168
K03532	4.431	10.614
K03533	0.647	7.472
K03534	241.01	54.42
K03535	26.125	14.363
K03536	731.724	169.865
K03543	273.489	180.43
K03544	1040.802	355.415
K03545	1204.793	390.637
K03546	643.933	195.308
K03547	470.229	154.478
K03548	421.438	75.488
K03549	333.174	102.345
K03550	731.685	194.114
K03551	817.122	272.164
K03553	1134.382	373.323
K03554	225.633	26.315
K03555	1637.411	606.546
K03556	229.151	61.131
K03557	228.9	12.893
K03558	315.095	62.93
K03559	588.828	184.487
K03560	318.388	26.807
K03561	760.35	280.743
K03562	284.135	27.51
K03563	387.979	32.018
K03564	283.797	126.599
K03565	685.017	171.935
K03566	48.182	27.246
K03567	7.157	10.038
K03568	509.161	90.723
K03569	1064.245	367.603
K03570	742.169	194.678
K03571	363.319	39.124
K03572	990.199	349.276
K03573	331.968	21.379
K03574	1592.343	386.631
K03575	159.491	108.02
K03576	9.863	7.782
K03577	540.609	69.099
K03578	251.742	28.828
K03579	141.526	70.3
K03580	67.541	37.737
K03581	900.069	314.549
K03582	76.216	56.192
K03583	231.791	14.933
K03584	454.258	173.048
K03585	1082.479	365.048
K03586	207.675	9.237
K03587	813.369	242.154
K03588	1035.304	288.276
K03589	768.878	179.065
K03590	456.204	179.939
K03591	1.046	7.781
K03592	449.548	46.605
K03593	525.89	245.596
K03594	51.005	20.525
K03595	929.508	243.409
K03596	1212.854	421.14
K03597	301.459	15.139
K03598	234.74	10.257
K03599	1.994	10.188
K03600	314.462	13.441
K03601	790.522	278.07
K03602	725.29	158.828
K03603	1.749	6.461
K03604	30.924	20.811
K03605	1.068	18.971
K03606	400.95	75.034
K03607	189.577	8.206
K03608	195.568	53.608
K03609	331.704	84.676
K03610	170.918	42.742
K03611	202.349	14.12
K03612	618.098	148.979
K03613	734.651	175.031
K03614	713.21	233.479
K03615	809.405	278.105
K03616	573.153	153.789
K03617	705.247	187.575
K03618	0.981	9.161
K03619	0.231	4.652
K03620	0.901	5.667
K03621	510.822	121.571
K03623	42.415	14.479
K03624	1161.444	363.074
K03625	796.499	180.24
K03627	33.056	43.478
K03628	851.3	232.995
K03629	879.965	214.382
K03630	578.341	257.212
K03631	895.127	341.557
K03632	1.667	15.845
K03633	1.665	11.308
K03634	291.068	23.236
K03635	2.514	5.944
K03636	1.949	6.314
K03637	124.597	56.55
K03638	0.772	8.444
K03639	148.206	77.69
K03640	634.77	220.5
K03641	412.511	57.643
K03642	337.48	94.408
K03643	1.521	9.242
K03644	25.583	20.308
K03645	2.414	11.571
K03646	105.703	58.054
K03647	0.465	7.321
K03648	606.043	158.038
K03649	143.288	45.963
K03650	956.668	264.594
K03651	375.325	31.795
K03652	34.548	9.894
K03653	2.408	3.35
K03654	1967.978	892.043
K03655	5113.668	1483.183
K03656	302.726	13.77
K03657	1953.051	579.317
K03658	301.793	38.326
K03660	124.881	69.177
K03664	717.569	200.122
K03665	876.064	248.9
K03666	756.747	54.597
K03667	200.405	73.26
K03668	25.275	9.541
K03669	0.884	7.672
K03670	3.45	16.091
K03671	1506.803	408.935
K03672	1.331	8.76
K03673	281.948	21.146
K03674	1.202	8.779
K03675	0.651	6.216
K03676	2.968	8.361
K03683	183.044	6.116
K03684	235.695	22.111
K03685	787.522	164.666
K03686	1091.965	408.455
K03687	892.721	262.225
K03688	43.493	54.389
K03690	1.314	9.477
K03694	248.573	119.522
K03695	1489.653	504.074
K03696	807.096	324.553
K03697	120.728	81.152
K03698	153.424	27.508
K03699	1526.156	482.951
K03700	48.979	10.568
K03701	2230.52	1045.607
K03702	1125.411	417.831
K03703	1179.084	415.357
K03704	362.966	99.689
K03705	311.879	130.263
K03706	73.848	21.399
K03707	19.358	23.478
K03708	43.07	27.2
K03709	223.822	53.726
K03710	194.359	78.466
K03711	694.793	148.755
K03712	23.422	15.921
K03713	29.893	11.061
K03716	56.9	34.976
K03717	7.778	12.994
K03718	488.978	175.266
K03719	566.293	147.959
K03720	41.188	21.246
K03721	4.99	23.757
K03722	317.524	59.176
K03723	1266.612	485.099
K03724	531.041	59.675
K03725	2.2	0.261
K03726	7.107	0.406
K03727	10.605	0.483
K03732	38.978	20.681
K03733	1210.12	258.132
K03734	722.014	148.918
K03735	36.126	18.065
K03736	41.031	7.458
K03737	1644.123	791.296
K03738	69.422	38.589
K03739	7.229	0
K03740	7.21	0
K03741	13.374	5.047
K03742	429.558	106.042
K03743	478.948	60.827
K03744	622.427	136.703
K03745	292.052	15.725
K03746	212.195	20.514
K03747	3.664	13.222
K03748	256.901	30.865
K03749	11.045	12.075
K03750	40.408	14.082
K03752	8.189	12.33
K03753	13.688	20.22
K03755	2.521	17.211
K03756	5.738	30.945
K03757	2.525	9.516
K03758	50.82	21.731
K03759	2.367	16.307
K03760	380.925	95.999
K03761	5.274	10.745
K03762	7.263	15.338
K03763	579.387	248.462
K03764	2.085	15.934
K03765	2.045	13.668
K03767	52.462	28.872
K03768	1061.86	304.308
K03769	29.865	29.533
K03770	704.011	196.358
K03771	778.025	163.948
K03772	390.511	34.08
K03773	1078.293	352.857
K03774	1.289	9.756
K03775	592.739	119.915
K03776	42.474	17.345
K03777	7.548	23.15
K03778	208.902	46.468
K03779	46.284	25.84
K03780	40.533	27.857
K03781	1.03	7.971
K03782	0.799	8.578
K03783	483.529	153.415
K03784	235.042	70.889
K03785	46.948	51.682
K03786	562.404	85.048
K03787	578.909	106.085
K03788	1.966	9.087
K03789	817.38	136.495
K03790	682.736	163.161
K03791	104.665	54.108
K03796	10.012	16.789
K03797	1403.178	504.527
K03798	1654.303	552.987
K03799	581.79	95.466
K03800	242.617	61.915
K03801	5.195	14.664
K03803	239.578	96.47
K03804	1.189	8.725
K03805	0.685	10.142
K03806	308.255	13.544
K03807	0.753	9.998
K03808	356.566	24.179
K03809	48.47	30.889
K03810	173.577	54.72
K03811	287.46	90.71
K03812	2.476	5.786
K03813	2.062	0
K03814	212.387	92.179
K03815	0.76	8.097
K03816	527.086	190.648
K03817	6.265	17.962
K03818	3.851	2.719
K03819	0.133	2.92
K03820	381.501	91.852
K03823	481.164	55.658
K03824	189.799	39.677
K03825	344.151	32.585
K03826	99.852	83.185
K03827	75.426	26.416
K03828	17.524	15.684
K03830	243.658	12.801
K03831	17.915	27.564
K03832	1105.122	355.642
K03833	29.655	29.198
K03834	2.068	10.34
K03835	1.091	10.103
K03836	2.021	11.99
K03837	6.359	39.432
K03838	1.637	14.343
K03839	292.368	130.413
K03840	191.998	13.41
K03841	6.267	11.696
K03843	24.058	4.881
K03844	12.027	1.466
K03855	2.622	21.08
K03856	234.383	93.599
K03857	4.285	2.316
K03878	1.782	0.678
K03885	436.946	131.186
K03892	218.673	79.637
K03893	45.399	21.387
K03919	0.44	6.394
K03923	9.666	12.23
K03924	1218.525	292.198
K03925	446.465	156.196
K03926	17.502	11.914
K03928	51.57	15.44
K03929	599.929	199.326
K03930	50.693	3.341
K03931	96.902	125.292
K03932	118.584	56.966
K03933	9.912	0.136
K03969	43.791	16.199
K03970	1.578	6.298
K03971	0.64	10.484
K03972	308.858	24.753
K03973	250.103	83.449
K03974	17.334	9.228
K03975	103.055	41.91
K03976	416.063	116.684
K03977	1121.781	337.17
K03978	722.491	163.989
K03979	978.996	318.769
K03980	343.305	48.974
K03981	3.505	13.883
K04013	3.043	8.302
K04014	3.081	8.433
K04015	0.648	9.073
K04016	1.353	14.505
K04017	1.367	12.357
K04018	1.104	9.394
K04019	20.242	10.328
K04020	0.857	9.78
K04021	0.205	16.324
K04022	1.199	21.063
K04023	18.941	12.935
K04024	8.708	12.859
K04025	0.383	4.541
K04026	3.94	11.959
K04027	37.75	25.129
K04028	11.352	7.864
K04029	20.288	16.54
K04030	0.674	5.332
K04031	23.581	11.262
K04032	4.716	8.178
K04033	1.051	6.858
K04034	134.69	41.677
K04041	403.03	177.754
K04042	580.011	124.12
K04043	1899.268	723.373
K04044	1.917	10.09
K04045	38.202	14.972
K04046	0.589	10.489
K04047	2.64	11.417
K04061	305.306	34.004
K04062	2.652	7.753
K04063	1.743	8.775
K04064	1.696	5.968
K04065	173.903	21.04
K04066	1048.2	397.725
K04067	40.33	4.229
K04068	666.457	160.558
K04069	876.936	227.716
K04070	244.739	74.293
K04072	357.366	133.936
K04073	1.172	7.334
K04074	129.136	78.979
K04075	762.466	212.509
K04076	5.379	1.207
K04077	1441.341	541.442
K04078	850.216	228.063
K04079	1314.178	397.306
K04080	5.275	12.377
K04081	3.972	13.012
K04082	4.386	8.548
K04083	496.533	81.692
K04084	640.728	164.927
K04085	787.902	118.519
K04087	404.107	30.066
K04088	392.42	38.096
K04091	5.137	18.049
K04093	4.237	0
K04094	138.478	83.667
K04095	1013.02	261.233
K04096	529.747	243.629
K04103	1.012	0.988
K04108	2.549	3.077
K04110	5.175	3.162
K04112	12.266	3.896
K04114	61.092	40.044
K04115	63.164	33.191
K04333	0.95	4.379
K04334	0.746	7.3
K04335	0.855	4.772
K04336	1.727	7.174
K04338	0.3	6.15
K04343	5.046	3.97
K04367	7.403	0
K04432	4.798	0
K04477	446.296	47.977
K04479	3.356	0.548
K04480	10.781	1.57
K04483	2.425	0
K04485	808.917	263.045
K04486	462.594	133.653
K04487	1222.91	269.458
K04488	364.097	152.917
K04516	295.83	100.3
K04517	249.975	97.975
K04518	238.563	125.606
K04562	381.757	42.973
K04564	228.108	19.84
