	SRR1927149	SRR1929485
COG1526	47	102
COG1527	145	76
COG1528	1050	402
COG1529	3241	1295
COG1530	17887	2412
COG1533	1727	530
COG1534	1775	343
COG1535	4	33
COG1536	4396	561
COG1537	4	2
COG1538	24945	7122
COG1539	2657	558
COG1540	529	214
COG1541	5811	944
COG1543	1187	276
COG1544	3094	591
COG1546	3770	786
COG1551	1286	90
COG1552	12	5
COG1553	1036	111
COG1554	285	182
COG1555	2410	785
COG1556	61	132
COG1558	2117	203
COG1559	8670	1588
COG1560	7448	1414
COG1561	7335	1522
COG1562	4000	264
COG1563	1	6
COG1564	2120	520
COG1566	2409	1767
COG1567	244	87
COG1569	113	6
COG1570	9149	2013
COG1571	29	4
COG1572	224	0
COG1573	912	488
COG1574	790	257
COG1575	6342	735
COG1576	3686	771
COG1577	22	8
COG1579	412	78
COG1580	3091	204
COG1582	196	49
COG1583	581	5
COG1584	35	63
COG1585	593	326
COG1586	420	281
COG1587	332	388
COG1589	3496	266
COG1592	9030	2404
COG1593	2854	1146
COG1594	21	1
COG1595	17135	4943
COG1596	4370	1566
COG1597	6243	1745
COG1598	225	80
COG1599	44	5
COG1600	3929	411
COG1601	10	2
COG1602	22	8
