	SRR1927149	SRR1929485
K02549	303758	38286
K02550	168	7563
K02551	682929	162162
K02552	346397	14350
K02553	390	5065
K02554	1094	5929
K02556	268194	26271
K02557	552951	97271
K02558	369672	14983
K02560	130042	7658
K02562	1687	14150
K02563	679645	144239
K02564	738210	241542
K02565	733	9215
K02566	149203	39851
K02567	5037	17908
K02568	421	2736
K02569	11159	9357
K02570	462	764
K02573	21297	18033
K02574	250926	74564
K02575	6651	25155
K02584	97884	40823
K02585	11957	1080
K02586	14129	3865
K02587	64613	12719
K02588	12415	7739
K02589	20838	4980
K02590	3343	812
K02591	10306	5732
K02594	8068	5206
K02598	1601	7592
K02600	1024573	259590
K02601	580154	125005
K02609	480	4688
K02610	206	1813
K02611	316	3146
K02612	17401	14304
K02613	295	5275
K02614	34993	18319
K02615	273	6095
K02616	905	5753
K02617	64102	21494
K02618	591	12396
K02619	216315	11659
K02621	1381346	278437
K02622	1068216	205408
K02623	1367	9447
K02624	568	0
K02626	28243	9621
K02639	1102	7437
K02647	188882	66322
K02650	731290	29102
K02651	1322	2761
K02652	694639	53577
K02653	572793	45535
K02654	322374	37975
K02655	481192	153081
K02656	184235	730
K02657	2662	0
K02658	27811	9791
K02660	582	65
K02662	355737	16379
K02663	154807	886
K02664	153662	1253
K02665	128378	169
K02666	612688	37324
K02667	9331	1426
K02668	2555	1338
K02669	586940	64598
K02670	305662	1487
K02674	6164	11132
K02679	406	5190
K02680	1118	5709
K02681	347	4330
K02682	999	5047
K02686	1280	2760
K02687	487685	77426
K02688	4829	15534
K02742	208	4101
K02744	9779	19183
K02745	7385	13472
K02746	13927	26977
K02747	12787	29486
K02749	4065.5	19009.5
K02750	4065.5	19009.5
K02752	592	4203
K02753	592	4203
K02755	16453.6666666667	17031
K02756	16453.6666666667	17472
K02757	16453.6666666667	17472
K02759	8719	6394
K02760	9793	5440
K02761	48354	24136
K02768	188526.166666667	30215
K02769	69781.5	22061.3333333333
K02770	79135.5	23981.3333333333
K02771	6218	6056
K02773	4424	760
K02774	3949	1858
K02775	216502	65710
K02777	159576.666666667	11370.6666666667
K02778	5966	7065
K02779	5966	7065
K02781	3137	3677
K02782	4648.5	4484
K02783	9292.5	10834
K02784	2004	2706
K02786	3334	700
K02787	9266.5	2632
K02788	9266.5	2632
K02790	7766.5	16653.5
K02791	7766.5	16653.5
K02793	17167	15352.5
K02794	23172	19294.5
K02795	41359	28001
K02796	35211	23888
K02798	9296	15886
K02799	9316	18599.5
K02800	9316	18599.5
K02802	499.666666666667	4299.66666666667
K02803	26811.1666666667	25017.1666666667
K02804	26811.1666666667	25017.1666666667
K02805	65636	22925
K02806	270736	47955
K02808	4995.33333333333	0
K02809	19480.3333333333	4227.5
K02810	19480.3333333333	4227.5
K02817	0	1226.66666666667
K02818	27836	23568.6666666667
K02819	27836	23568.6666666667
K02821	23569	5623
K02822	2905	4004
K02823	184436.5	63785
K02824	746083	145538
K02825	52138	13246
K02834	263276	64712
K02835	688323	186082
K02836	809818	227729
K02837	739717	163109
K02838	465577	112434
K02839	373	6269
K02840	51472	5226
K02841	23243	31494
K02843	504261	113938
K02844	79221	16700
K02846	1894	7091
K02847	4321	30121
K02848	262	7639
K02849	10656	15337
K02850	200	2098
K02851	222493	94192
K02852	6701	6393
K02853	865	14043
K02854	29082	20537
K02855	50541	32111
K02856	101473	35814
K02858	174744	10181
K02860	389548	77807
K02863	712857	158150
K02864	535081	120785
K02866	608	340
K02867	404729	90595
K02871	407091	99672
K02874	353513	95633
K02876	435628	98017
K02877	852	394
K02878	392310	105303
K02879	393314	98194
K02881	336351	88934
K02884	321380	82472
K02885	1452	193
K02886	743145	190836
K02887	313610	80909
K02888	269098	72224
K02890	358565	99684
K02892	289428	65034
K02895	312401	71458
K02897	237109	58612
K02899	221885	55620
K02902	156633	31777
K02904	205820	55112
K02906	582696	142431
K02907	180428	37047
K02908	4231	3156
K02909	174293	41063
K02911	147807	33689
K02912	722	124
K02913	135890	39026
K02914	77444	16972
K02916	159671	46043
K02919	60476	17161
K02924	43	220
K02926	533622	141263
K02927	31080	792
K02929	584	358
K02930	227	70
K02931	602001	137607
K02933	525441	134794
K02935	364936	97608
K02936	1323	0
K02939	368541	100780
K02945	1295547.5	315917.5
K02946	288237	74733
K02948	394703	103243
K02950	384071	94237
K02952	359209	102381
K02954	220344	55600
K02956	202622	46833
K02959	251200	69331
K02961	289862	78937
K02962	365	318
K02963	198692	47233
K02965	279298	74993
K02966	559	0
K02967	685157	182215
K02968	195533	41366
K02970	147555	40007
K02972	109	1139
K02979	396	0
K02982	682162	181569
K02984	468	0
K02986	597364	141493
K02988	472499	132080
K02990	286737	57636
K02992	478682	127718
K02994	395138	99212
K02995	799	258
K02996	346552	91333
K03018	2418	0
K03030	12167	0
K03040	1276893	211686
K03042	1361	1167
K03043	3444092	836617
K03044	778	97
K03046	3466304	869491
K03047	1205	84
K03048	5671	3337
K03055	701	183
K03057	1428	98
K03060	130129	16948
K03062	68424	632
K03070	2225791	593781
K03071	135792	10655
K03072	746871	95073
K03073	283118	41007
K03074	463086	59840
K03075	275328	46021
K03076	1299246	270544
K03077	245673	65916
K03078	1406	8616
K03079	2652	12936
K03086	1620967	412143
K03087	48452	9822
K03088	2562573	788018
K03089	254254	27035
K03090	29889	18985
K03091	857356	163339
K03092	934745	178906
K03093	4000	3638
K03098	45657	12934
K03100	949978	226678
K03101	432526	85970
K03103	0	650
K03106	947970	201099
K03110	779162	134329
K03111	793342	195420
K03112	1604	11283
K03113	34195	9182
K03116	47642	25820
K03117	33999	9949
K03118	172128	79963
K03119	777	5679
K03120	1670	127
K03146	64801	6042
K03147	621694	131965
K03148	80482	10989
K03149	225451	53044
K03150	557060	145891
K03151	645003	73090
K03152	318514	58015
K03154	74219	17863
K03164	0	25379
K03166	1974	589
K03167	860	535
K03168	1590516	393438
K03169	2180824	638164
K03177	524574	120058
K03179	7499	14973
K03181	165	5436
K03182	13895	22135
K03183	330419	123542
K03184	683	7166
K03185	356	6479
K03186	8391	7893
K03187	137064	1502
K03188	138009	3028
K03189	119890	1343
K03190	153087	5402
K03192	89755	618
K03194	0	105
K03195	3935	16338
K03196	7572	7309
K03199	5388	2712
K03201	2034	622
K03204	0	801
K03205	1541322	577397
K03206	1670	926
K03207	0	1246
K03208	23120	4145
K03210	242878	58499
K03212	2671	6143
K03214	26148	9617
K03215	1446608	243150
K03216	188428	34771
K03217	1442059	284647
K03218	384474	72273
K03221	159	838
K03222	143	2111
K03225	1630	7664
K03226	2687	6652
K03227	1950	2034
K03228	1090	2809
K03229	1496	5426
K03230	2121	433
K03231	980	837
K03232	322	73
K03234	4378	575
K03236	1234	106
K03237	1484	377
K03238	1757	379
K03239	501	0
K03241	1039	249
K03243	934	139
K03257	43710	2398
K03263	838	317
K03269	366177	52890
K03270	326599	50700
K03271	271255	27126
K03272	460923	62136
K03273	398459	26944
K03274	375800	40914
K03275	2708	12287
K03276	41692	66184
K03278	1104	0
K03279	2729	4228
K03280	389	1884
K03281	562747	150830
K03282	184022	60226
K03283	13528	1511
K03284	630849	129647
K03286	1112871	198675
K03287	2508	1985
K03288	2584	0
K03289	192994	61017
K03290	1499	9936
K03291	244699	33252
K03292	657953	306281
K03293	42465	39086
K03294	203082	40965
K03296	2780997	817206
K03297	5812	1635
K03298	206454	43186
K03299	38408	59260
K03300	26715	3089
K03301	2805	1837
K03303	127777	86666
K03304	519	8664
K03305	391972	171495
K03306	377259	42131
K03307	852790	207946
K03308	1955896	328605
K03309	390245	39529
K03310	1443996	416327
K03311	58338	52838
K03312	45635	34670
K03313	93705	59286
K03314	364103	17588
K03315	779745	201294
K03316	11775	12746
K03317	41402	12776
K03319	38942	20335
K03320	1211453	264558
K03321	802445	110779
K03322	17406	9008
K03324	1165813	355471
K03326	82950	55366
K03327	1943899	453240
K03328	257866	63688
K03329	1076	6446
K03330	398	38
K03332	359193	89743
K03335	30098	18332
K03336	9252	22360
K03337	13627	9508
K03338	25628	5333
K03339	538	241
K03340	389136	61843
K03346	5601	9767
K03364	7072	2818
K03367	66094	12785
K03382	7882	6274
K03385	3669	14901
K03386	89820	18577
K03387	1768	15257
K03388	213518	53611
K03389	93544	21032
K03390	58400	16593
K03394	35077	18449
K03399	7445	9227
K03402	297927	60474
K03404	20506	14350
K03405	11411	8261
K03406	3531032	568779
K03407	1247332	328395
K03408	436762	32426
K03409	223583	10040
K03410	37187	7004
K03411	25192	4096
K03412	479345	46581
K03413	492794	51156
K03414	200125	7072
K03415	292721	11669
K03417	42023	6354
K03420	5839	0
K03422	1894	568
K03424	740955	175796
K03425	369	2652
K03426	200162	63115
K03427	3251967	482501
K03429	69789	22925
K03430	94781	16792
K03431	644234	101963
K03435	1675	14338
K03436	214611	26072
K03437	391435	107724
K03438	610082	164992
K03439	490364	106585
K03442	379462	62182
K03444	67696	19868
K03445	917	14786
K03446	43438	35331
K03449	18601	13601
K03451	94402	15805
K03453	752156	137004
K03455	567106	171599
K03457	19142	9629
K03458	247008	125133
K03459	508	7208
K03462	1003	62
K03465	337645	60424
K03466	2248489	424611
K03468	2343	17083
K03469	322604	64594
K03470	388828	88139
K03471	21979	9005
K03472	1798	9186
K03473	334653	35442
K03474	253591	33926
K03475	3568	16042
K03476	1354	12807
K03477	1563	7899
K03478	37795	30594
K03480	2182	1824
K03481	6669	9398
K03482	1192	7150
K03483	1704	783
K03484	42183	18751
K03485	1346	9790
K03486	30872	15777
K03487	1163	9274
K03488	28218	21326
K03490	6525	4933
K03491	11287	3174
K03492	17566	7005
K03493	397	634
K03495	1452178	303458
K03496	1620612	498199
K03497	1368362	395839
K03498	1245824	315486
K03499	1063783	239008
K03500	926466	74512
K03501	398304	85140
K03502	732519	179597
K03503	106161	21235
K03511	3334	863
K03516	413	2341
K03517	442118	88757
K03518	57354	26142
K03519	5186	7922
K03520	2585	2542
K03521	252113	117421
K03522	320216	150226
K03523	121154	47105
K03524	606894	132081
K03525	249022	57390
K03526	759016	175223
K03527	665981.5	163495.5
K03528	599	4777
K03529	698124	278941
K03530	345738	89118
K03531	1107887	269585
K03532	2210	10851
K03533	388	4483
K03534	83327	17427
K03535	32050	18248
K03536	268040	54451
K03543	188887	99125
K03544	915100	216282
K03545	1097334	288109
K03546	1004543	136535
K03547	424045	83865
K03548	504796	65069
K03549	251133	105036
K03550	384295	92763
K03551	615290	155257
K03553	848271	210323
K03554	207205	24777
K03555	1876715	440309
K03556	134357	54934
K03557	74083	3873
K03558	152345	30688
K03559	285663	77003
K03560	137049	11150
K03561	411641	140388
K03562	208939	17232
K03563	84031	6924
K03564	127605	60496
K03565	342497	75559
K03566	25629	15313
K03567	3971	5741
K03568	749474	121670
K03569	817259	221732
K03570	646998	123995
K03571	181377	18481
K03572	1317849	240223
K03573	248579	16573
K03574	767252	149884
K03575	93752	59447
K03576	5789	7424
K03577	317588	35792
K03578	859322	47050
K03579	219704	110177
K03580	61986	38994
K03581	1278720	226620
K03582	81620	61729
K03583	875466	48033
K03584	268887	93846
K03585	899957	262986
K03586	76009	3381
K03587	1112562	242689
K03588	1021945	228323
K03589	543226	98353
K03590	499898	154621
K03591	894	6653
K03592	552428	53422
K03593	367666	135250
K03594	25994	10245
K03595	668058	157625
K03596	1370901	300067
K03597	209135	6774
K03598	233733	9843
K03599	1274	6510
K03600	160459	6802
K03601	779138	163111
K03602	183674	34138
K03603	1259	4652
K03604	15909	8764
K03605	506	7849
K03606	352256	55905
K03607	151539	5978
K03608	61827	17732
K03609	265949	48065
K03610	163621	28501
K03611	116179	7303
K03612	369256	71048
K03613	428653	86232
K03614	553049	124076
K03615	774943	170652
K03616	361512	80279
K03617	349194	85515
K03618	371	3463
K03619	92	1856
K03620	638	4012
K03621	413048	77182
K03623	11909	3791
K03624	586551	142999
K03625	406082	89761
K03627	11049	14080
K03628	970835	179307
K03629	778862	136250
K03630	331797	124495
K03631	942591	244241
K03632	3407	32378
K03633	883	5878
K03634	182344	13521
K03635	769	2584
K03636	312	1443
K03637	55642	25736
K03638	396	4332
K03639	109800	55155
K03640	533987	146282
K03641	478973	64087
K03642	255136	44960
K03643	885	5379
K03644	16678	13690
K03645	1318	6318
K03646	74675	36839
K03647	191	3009
K03648	361654	69804
K03649	66911	21165
K03650	955964	212636
K03651	303675	21347
K03652	16335	5132
K03653	578	804
K03654	1839252	626576
K03655	4567838	1085042
K03656	604573	24534
K03657	2809277	537052
K03658	718435	46066
K03660	75540	28628
K03664	311148	76670
K03665	863673	148411
K03666	174741	12921
K03667	196700	55260
K03668	10164	3957
K03669	2223	19288
K03670	4272	23424
K03671	718278	166969
K03672	559	3679
K03673	194196	10436
K03674	310	2265
K03675	422	4028
K03676	748	2107
K03683	147061	3920
K03684	245629	17846
K03685	569119	111413
K03686	762872	219048
K03687	512789	124074
K03688	40840	54061
K03690	796	5743
K03694	320904	136687
K03695	1926027	409522
K03696	848738	292098
K03697	114516	64827
K03698	82491	14682
K03699	1491175	359258
K03700	21905	6043
K03701	2740612	710084
K03702	1307404	302427
K03703	1143169	276149
K03704	77002	22040
K03705	199461	70811
K03706	47030	14421
K03707	8010	8285
K03708	16541	11003
K03709	84047	20225
K03710	131995	46388
K03711	300401	56785
K03712	8719	7078
K03713	11089	3841
K03716	44785	17024
K03717	5774	11695
K03718	224704	72074
K03719	251148	51416
K03720	12009	6454
K03721	1994	11737
K03722	676052	58070
K03723	2180618	479417
K03724	1088839	42936
K03725	825	98
K03726	2608	95
K03727	12703	620
K03732	58354	23779
K03733	1003623	180029
K03734	619719	87458
K03735	41149	13937
K03736	28942	6390
K03737	1533567	589009
K03738	61901	37386
K03739	4119	0
K03740	2644	0
K03741	5381	2047
K03742	409141	68076
K03743	232284	30475
K03744	348121	70069
K03745	63243	3404
K03746	90113	12010
K03747	1135	5823
K03748	225192	20820
K03749	5645	4989
K03750	38468	14513
K03752	1805	6888
K03753	10750	9785
K03755	1921	13115
K03756	4752	32090
K03757	1826	12654
K03758	53098	22544
K03759	861	9452
K03760	494267	96928
K03761	2606	12286
K03762	4528	19898
K03763	559771	206123
K03764	663	5067
K03765	1811	10354
K03767	33825	14485
K03768	555972	137031
K03769	18627	8597
K03770	982388	146233
K03771	895702	137840
K03772	321354	26373
K03773	641838	176771
K03774	580	4390
K03775	367231	58913
K03776	64120	14238
K03777	2134	10433
K03778	178381	25604
K03779	21635	18844
K03780	19655	12614
K03781	2329	18031
K03782	1742	18709
K03783	266090	77602
K03784	136660	32126
K03785	22361	29166
K03786	235058	32112
K03787	396226	67353
K03788	1404	6488
K03789	401991	59128
K03790	334239	77920
K03791	54318	34381
K03796	5346	12664
K03797	1589052	393557
K03798	1891445	455475
K03799	875263	72861
K03800	151562	32449
K03801	2205	8079
K03803	95169	35896
K03804	838	6151
K03805	512	7576
K03806	184412	7591
K03807	644	8548
K03808	442156	30418
K03809	16826	12945
K03810	130349	36944
K03811	177032	55505
K03812	416	972
K03813	891	0
K03814	116261	37947
K03815	634	6753
K03816	248038	71999
K03817	2200	9491
K03818	655	1346
K03819	65	1428
K03820	529068	85614
K03823	250742	25625
K03824	111557	23569
K03825	190253	16378
K03826	33546	31539
K03827	27704	11430
K03828	8610	7820
K03830	98649	5879
K03831	8142	11435
K03832	732425	216412
K03833	12033	16115
K03834	2506	12532
K03835	1358	12578
K03836	2522	14964
K03837	8134	50686
K03838	2180	19105
K03839	116820	44138
K03840	103073	7037
K03841	3438	11195
K03843	23572	3396
K03844	14036	1711
K03855	744	5980
K03856	172277	66355
K03857	2108	805
K03878	791	301
K03885	405361	70370
K03892	128215	27405
K03893	49441	18570
K03919	276	4009
K03923	2780	7118
K03924	1141263	181282
K03925	181601	57743
K03926	5286	4039
K03928	25861	9402
K03929	661038	158632
K03930	32962	1360
K03931	64986	62428
K03932	128199	41923
K03933	36873	505
K03969	30251	9395
K03970	355	1417
K03971	71	1251
K03972	107428	8791
K03973	116794	37175
K03974	16412	8619
K03975	61282	25562
K03976	182496	47133
K03977	1074860	233024
K03978	425183	74489
K03979	803956	202052
K03980	510576	55315
K03981	2141	9575
K04013	1006	4298
K04014	1015	5347
K04015	620	8683
K04016	1136	11789
K04017	525	4745
K04018	659	5608
K04019	10889	6430
K04020	323	3964
K04021	45	4397
K04022	402	5986
K04023	16270	7361
K04024	3196	5771
K04025	192	2275
K04026	2249	3275
K04027	11055	7063
K04028	3356	2269
K04029	6398	5996
K04030	473	3743
K04031	5051	3113
K04032	3193	2335
K04033	1107	7221
K04034	98765	39099
K04041	411490	127989
K04042	601810	94491
K04043	1824061	497903
K04044	1544	8840
K04045	23358	18172
K04046	357	6131
K04047	837	5479
K04061	100762	10509
K04062	481	1633
K04063	753	3791
K04064	575	2023
K04065	158923	12919
K04066	1457725	302459
K04067	45639	2557
K04068	298200	62590
K04069	528910	129476
K04070	153809	39090
K04072	371228	129982
K04073	1115	6975
K04074	67363	41830
K04075	811227	148778
K04076	1404	315
K04077	1323642	360362
K04078	228826	55784
K04079	1333466	268821
K04080	2013	5124
K04081	1704	5582
K04082	671	2987
K04083	385602	50717
K04084	899720	133142
K04085	611790	62658
K04087	372207	28100
K04088	412876	22707
K04091	1739	5915
K04093	1411	0
K04094	108739	55302
K04095	722729	155814
K04096	380723	135646
K04103	85	83
K04108	660	932
K04110	7575	939
K04112	6590	1750
K04114	39271	20842
K04115	40855	21893
K04333	248	1143
K04334	340	3329
K04335	390	2176
K04336	575	2389
K04338	100	2048
K04343	4533	3049
K04367	29939	0
K04432	1022	0
K04477	313216	27073
K04479	1270	181
K04480	5590	870
K04483	553	0
K04485	854377	181704
K04486	299887	85158
K04487	1073432	161654
K04488	158178	61634
K04516	210243	56736
K04517	158265	58286
K04518	148232	55928
K04562	329704	30472
K04564	140143	11835
K04565	10824	3854
K04566	78197	21769
K04567	1342023	341263
K04568	28894	12432
K04575	763	0
K04618	3114	0
K04651	32804	18143
K04652	50289	20407
K04653	338	5562
K04654	3092	9281
K04655	34789	21786
K04656	10726	21352
K04685	2174	9636
K04691	291158	11715
K04708	804	3258
K04715	1271	140
K04718	2339	4668
K04719	18929	8072
K04720	184041	35772
K04739	1210	0
K04744	751905	57425
K04748	8173	1521
K04749	56924	13038
K04750	1763	4388
K04751	196701	33320
K04752	97338	4446
K04753	750	12358
K04754	208793	8955
K04755	458	2672
K04757	10364	551
K04758	198673	47935
K04759	2188656	503494
K04760	174442	6842
K04761	185049	76651
K04762	215823	38493
K04763	3980710	972696
K04764	72807	5453
K04765	15640	7702
K04767	54778	18031
K04768	3794	816
K04769	95962	19748
K04770	508370	25216
K04771	654617	213865
K04772	458026	18970
K04773	817959	141894
K04774	319035	10791
K04775	781	4684
K04780	20094	0
K04783	4235	0
K04784	4647	76
K04794	2006	1851
K04797	532	595
K04800	1516	796
K04801	37002	808
K04802	960	256
K04835	37775	2042
K04844	1494	13071
K04940	10192	17665
K04961	13897	2055
K04962	3122	377
K04963	4001	1306
K04990	11503	1184
K05020	6652	14597
K05245	816	16056
K05275	37658	6861
K05281	543	18931
K05288	4919	4435
K05296	1033	100
K05297	54161	16786
K05303	855	0
K05305	152865	7358
K05306	39837	500
K05308	0	1004
K05311	15971	2008
K05337	8010	5316
K05339	138630	57094
K05340	51245	17020
K05341	22603	21183
K05343	240276	83659
K05346	11222	9988
K05349	3079151	1156998
K05350	91564	26483
K05351	675	297
K05352	5677	7155
K05362	1944	3270
K05363	11933	9482
K05364	68087	55313
K05365	556195	29372
K05366	1862616	470924
K05367	164824	64587
K05368	793	9473
K05375	160	1493
K05396	51923	9752
K05499	45204	19321
K05501	799	5522
K05515	1142856	273531
K05516	78266	42979
K05517	1727	9868
K05518	2053	232
K05520	3236	4807
K05521	50906	27764
K05522	990	6608
K05523	1340	6933
K05524	23714	3928
K05526	397	5523
K05527	1015	6579
K05539	241273	14574
K05540	318133	153621
K05541	223700	11547
K05544	2126	366
K05548	6694	839
K05554	5389	1881
K05565	63	301
K05566	22033	10659
K05567	14160	4264
K05568	88262	43561
K05569	14802	8105
K05570	7339	4269
K05571	9775	5420
K05587	3049	95
K05589	83004	3188
K05590	592632	20540
K05591	158771	49041
K05592	1056749	242022
K05593	47437	11768
K05594	679	8950
K05595	46579	30555
K05596	721	9111
K05601	215731	105917
K05606	43098	11646
K05612	12845	3538
K05613	29989	9414
K05614	86959	19602
K05615	788	1438
K05616	264973	17241
K05617	5824	2611
K05618	35583	11015
K05655	0	1489
K05657	0	1321
K05658	2613	338
K05662	1153	0
K05666	10147	24426
K05685	401739	26210
K05698	2935	979
K05708	1368	13296
K05709	492	4838
K05710	2162	2756
K05711	275	5408
K05712	1020	9165
K05713	263	4868
K05714	19317	4525
K05770	31003	12584
K05772	30183	4052
K05773	22787	2548
K05774	100	1386
K05775	1931	8157
K05776	556014	77389
K05777	630	6811
K05778	572	5008
K05779	83	4755
K05780	498	4109
K05781	42	1642
K05782	261	5980
K05785	6811	6634
K05786	43593	21539
K05787	102264	20532
K05788	93793	8545
K05789	1250	592
K05790	1902	11220
K05791	281014	1322
K05792	13627	1326
K05794	256924	60314
K05795	44971	2960
K05796	1841	12260
K05798	1543	11092
K05799	120130	43071
K05800	945	3883
K05801	372690	45302
K05802	1133804	143110
K05803	233806	14053
K05804	8677	22285
K05805	576	4318
K05807	337530	53033
K05808	319251	67918
K05809	703	2849
K05810	416342	70086
K05811	154	2236
K05812	12548	7650
K05813	12127	16134
K05814	24467	18296
K05815	28667	19600
K05816	6735	5933
K05817	16089	9922
K05818	908	5482
K05819	2958	7682
K05820	22809	10043
K05822	4130	1223
K05823	3283	3499
K05825	186254	65298
K05832	229582	89089
K05833	162430	63995
K05834	568	6693
K05835	821	7249
K05836	188	1481
K05837	865672	199182
K05838	196279	6201
K05839	284	3422
K05844	260680	8108
K05845	5928.5	4842
K05846	8816.5	9357
K05847	9331	9560
K05851	715694	34332
K05853	286	83
K05873	21501	11453
K05874	1127	12739
K05875	1308	11565
K05876	933	11027
K05877	540	9095
K05878	45239	29438
K05879	19719	15313
K05880	1571	16545
K05881	22850	16711
K05882	46616	15922
K05884	39390	9988
K05887	677	5489
K05895	17764	11938
K05896	156906	50154
K05898	5410	1318
K05909	4956	9519
K05916	1250	7949
K05919	159350	45323
K05921	16941	2953
K05922	3395	2612
K05925	4640	1851
K05927	4319	2082
K05928	12853	4324
K05929	5008	803
K05934	54893	18954
K05936	78511	24586
K05939	140156	42283
K05946	193809	66781
K05952	44509	300
K05962	24702	9271
K05964	21212	9647
K05966	33879	19007
K05967	13489	3427
K05970	533729	166290
K05979	10025	0
K05982	5305	3702
K05984	558	5344
K05985	37080	15911
K05986	36795	10373
K05988	68590	26017
K05989	1003233	421747
K05991	4279	8928
K05994	1861	8655
K05995	126648	52323
K05997	529	1835
K06001	282178	99007
K06006	3013	11394
K06012	60907	23570
K06013	67197	11598
K06015	129502	18096
K06016	56764	5897
K06019	29448	9881
K06020	778476	143898
K06023	166488	40595
K06024	116514	35043
K06027	135088	92723
K06030	1258	0
K06039	129	1963
K06041	656251	82570
K06042	32588	20236
K06044	1753.5	0
K06045	6045	527
K06048	9543	12930
K06058	25	457
K06073	444	6758
K06074	811	4878
K06075	25117	5840
K06076	340541	100743
K06077	788	3235
K06078	7600	5018
K06079	49210	24010
K06080	115189	4523
K06113	775872	236380
K06119	10201	3701
K06123	17009	859
K06127	1622	385
K06131	669173	216255
K06132	19177	39746
K06133	120417	19361
K06139	33701	5472
K06140	200	4152
K06141	1550	11843
K06142	654584	172147
K06143	12399	11705
K06144	196	3828
K06145	7293	12601
K06147	4042897	795350
K06148	461502	71406
K06149	10417	7764
K06151	530	329
K06153	589443	127024
K06155	2223	18475
K06156	2976	12066
K06158	1563516	398947
K06159	1175	10248
K06162	523	2137
K06163	1148	5942
K06164	240	1067
K06165	0	1118
K06167	199587	49586
K06168	887770	224445
K06173	443261	102066
K06174	462	96
K06175	519	6741
K06176	11884	6908
K06177	597321	93554
K06178	557554	142216
K06179	372172	73429
K06180	1195373	302276
K06181	4795	5433
K06182	28929	18638
K06183	107939	26926
K06186	83582	4617
K06187	384574	84591
K06188	24903	10927
K06189	318572	53090
K06190	19182	4504
K06191	341	2400
K06192	488999	44446
K06193	704	4098
K06194	740890	58896
K06195	183	3629
K06196	464779	109848
K06197	400	1945
K06198	1539	0
K06199	187481	35710
K06200	1070958	264455
K06201	91670	30426
K06202	842	4323
K06203	216424	10057
K06204	199603	36651
K06205	1313	10622
K06206	31798	24220
K06207	1342571	286035
K06208	15241	4125
K06209	45345	16731
K06211	1614	11639
K06212	241164	13949
K06213	217795	75304
K06214	971	8825
K06215	208978	84633
K06217	663366	135320
K06218	26172	12825
K06219	142211	7728
K06221	705067	138328
K06222	2814	8597
K06223	453899	103696
K06228	2592	298
K06281	2886	27740
K06282	1270	12050
K06283	29629	7706
K06284	17027	3213
K06285	4818	885
K06286	0	1494
K06287	374128	72539
K06295	110876	17592
K06297	4301	4155
K06298	63440	20725
K06305	1011	1104
K06306	15485	3839
K06310	4050	12603
K06311	947	3116
K06313	61713	16216
K06317	21520	5583
K06320	13376	2028
K06328	6683	3725
K06331	16347	1143
K06333	23937	9246
K06334	53072	13351
K06338	13315	0
K06346	205905	65008
K06348	5651	4247
K06350	18556	10944
K06351	59810	21338
K06370	1560	0
K06373	364301	43023
K06374	103274	37483
K06378	45141	12975
K06379	54248	17927
K06381	658854	188185
K06382	51797	38317
K06383	40646	8418
K06384	7175	342
K06385	207893	41121
K06386	32540	7640
K06387	48127	9120
K06390	70486	26409
K06391	5869	4903
K06392	20218	6702
K06393	36094	6421
K06394	48509	14650
K06395	11186	4288
K06396	39692	18808
K06397	68638	23441
K06398	166426	45540
K06399	126785	37928
K06400	3065543	477258
K06401	1169	902
K06402	66191	13417
K06403	13430	4130
K06404	12117	3785
K06405	49545	14284
K06406	69932	27609
K06407	30418	8174
K06408	51774	10619
K06409	249193	91790
K06410	22534	8669
K06411	36299	12425
K06412	118940	17943
K06413	485466	102211
K06415	1418	13663
K06416	10259	1867
K06421	32772	5767
K06423	0	1304
K06436	4711	13432
K06438	40695	29555
K06442	153483	50705
K06445	2054	14478
K06446	907	145
K06447	66	4295
K06518	180843	40979
K06560	5873	0
K06596	228.5	848
K06603	143249	11214
K06605	1093	6539
K06606	4845	9023
K06607	247611	7384
K06608	20266	11480
K06610	22448	6869
K06636	348	0
K06641	2618	146
K06669	3675	778
K06714	8726	16074
K06726	21351	15196
K06857	20959	3042
K06858	373	7455
K06859	1378	356
K06861	452470	91975
K06862	1087	555
K06863	1286	95
K06864	34997	21594
K06865	5218	1389
K06866	1671	5093
K06867	103607	57201
K06871	736051	284504
K06872	273351	92331
K06875	924	68
K06877	131973	6619
K06878	2455	5881
K06879	199584	10791
K06880	22904	4277
K06881	397064	143618
K06882	5262	4138
K06883	6122	5495
K06884	514	2239
K06885	171257	14803
K06887	1384	13978
K06888	17715	842
K06889	1023164.5	189907.5
K06890	176099	79321
K06891	44814	19645
K06894	483192	290125
K06895	33933	10088
K06896	8017	10904
K06897	140977	27008
K06898	36287	22078
K06899	1943	8427
K06900	16088	346
K06901	793965	202192
K06902	28400	11585
K06903	7980	4793
K06904	43633	14040
K06905	2384	14689
K06906	425	2490
K06907	37192	22260
K06908	2163	4778
K06909	295969	79575
K06910	1110	3554
K06911	7164	25978
K06915	262580	97545
K06916	3684	12950
K06917	1309	5798
K06918	246046	11100
K06919	1152058	228960
K06920	268174	68614
K06921	2743912	902141
K06922	4724	32059
K06923	110137	29503
K06924	15535	584
K06925	325133	55096
K06926	952023	196261
K06928	1556	82
K06929	1639	2825
K06932	1599	397
K06933	21418	10403
K06934	29599	10549
K06936	513	324
K06937	15035	2137
K06938	252	1965
K06939	94189	7603
K06940	73292	17580
K06941	726866	167788
K06942	845181	219837
K06946	24415	15719
