	SRR1927149	SRR1929485
COG0762	177983	13520
COG0763	574318	120550
COG0764	636853.5	88618.5
COG0765	738239	238604.5
COG0766	787092	196445
COG0767	398634	71248
COG0768	2717995	714154
COG0769	1032256	266544
COG0770	1085844	256853
COG0771	963578	206478
COG0772	1914259	445110
COG0773	1353504	223168
COG0774	467585	74980
COG0775	342420	77252
COG0776	489346	99931
COG0777	270374.5	33028
COG0778	783759	290220
COG0779	200121	40914
COG0780	226256	39107.5
COG0781	397922	91064
COG0782	708957	152543
COG0783	837	5479
COG0784	411930.5	137088.5
COG0785	23803	1793
COG0786	45635	34670
COG0787	863802.5	200826
COG0788	243197	11098
COG0789	368100	133602
COG0790	898594.5	107467
COG0791	727197	334916
COG0792	135605.5	49229.5
COG0793	2096001	602791
COG0794	371245.5	65294.5
COG0795	1049516	186522
COG0796	479700	107091
COG0797	257791	45103
COG0799	264722	56971
COG0800	195019	70937
COG0801	373940.5	41323.5
COG0802	325467	58444
COG0803	479050	98683
COG0804	370502	6270
COG0805	173504	81424
COG0806	272518	45649
COG0807	302217	66916
COG0809	960623	238922
COG0810	23637	9266
COG0811	681719	180893
COG0812	516797	144427
COG0813	128639	31739
COG0814	20726	116321
COG0815	523661	83700
COG0816	261964	59088
COG0817	296446	70569
COG0818	104571	11801.5
COG0819	8010	8285
COG0820	728695	167788
COG0821	759306	175399
COG0822	743874	173451.5
COG0823	400491.666666667	36979.3333333333
COG0824	282220	52781
COG0825	299378.5	31632
COG0826	1833001	440327
COG0827	2511160.83333333	677188.5
COG0828	100770	22120
COG0829	153087	5402
COG0830	138009	3028
COG0831	59885	1297
COG0832	79408	1878
COG0833	42347	35290
COG0834	951110.666666667	303559.5
COG0835	458935	31991.5
COG0836	645524.666666667	177623.166666667
COG0837	217967	11347
COG0838	50733	17425
COG0839	7822	8751
COG0840	2853999	575469.5
COG0841	4658643	1228002
COG0842	1432725	314122.5
COG0843	3344	17290
COG0845	1855167	525414
COG0846	673283	188735
COG0847	1102477	128151
COG0848	176121	27340
COG0849	597891	182412
COG0850	163621	28501
COG0851	7836	17047
COG0852	130809.5	43959
COG0853	150813	26820
COG0854	253591	33926
COG0855	872388	181282
COG0857	217405.5	11570.5
COG0858	263019	64931
COG0859	919576	183339
COG0860	1092528	257847.5
COG0861	457420.5	90349.5
COG0863	733226.5	297719.5
COG0864	1378	4659
COG1001	161365	74525
COG1002	2064144.5	218381
COG1003	221493	57009
COG1004	973746	221969
COG1005	202743	60231
COG1006	14160	4264
COG1007	239789	75281
COG1008	290026	104439
COG1009	363950	137849
COG1010	47332.5	19632
COG1011	873448	230970
COG1012	317779	198873
COG1013	982882.833333333	301711.333333333
COG1014	1020888.83333333	307232.333333333
COG1015	147161	75616
COG1017	625	3974.5
COG1018	6159	29052.5
COG1020	179334.833333333	86550.5
COG1021	8886	11973
COG1022	1400239	490790
COG1024	97805	70590
COG1025	2773	28096
COG1026	283295	90002
COG1027	331165	123837
COG1028	723942.5	187510
COG1030	32087	8853
COG1032	1795551.5	413234.5
COG1033	638040	158160
COG1034	120239.666666667	51146
COG1035	9237	1151.5
COG1036	1146	154
COG1038	80122	39273
COG1039	23950	9214
COG1040	282003	106772
COG1041	2578	86
COG1042	73657.5	17801.5
COG1043	533188	105823
COG1044	584094	106275
COG1045	565750	150977
COG1047	339570.5	61143
COG1048	623247	257087
COG1049	790276	27383
COG1051	237404	48026.5
COG1052	428758	119714
COG1053	1292594	371974.5
COG1054	1760	8514
COG1055	608088	226377
COG1056	538	3879.66666666667
COG1057	375376.5	75541.5
COG1058	342573	38258
COG1059	578	804
COG1060	576683	160232
COG1061	2062849.5	451816
COG1062	883	11478
COG1063	657275.5	263910
COG1064	3176	22172
COG1066	853690	180734
COG1067	537789	54724
COG1069	83267	29551
COG1070	1342530	411839.5
COG1071	64027.5	15432
COG1072	214179	20099
COG1073	1382191	276914
COG1074	2013504	429860
COG1075	67833	23663
COG1076	419601	53552
COG1077	800008	205636
COG1078	159235	8329
COG1079	330441	54573
COG1080	859419.333333333	147610.833333333
COG1082	355461	138776
COG1083	59791.5	4956.5
COG1085	64163	15746
COG1086	675015.5	162517
COG1087	673984	171565
COG1088	761798	161576
COG1089	278492	71534
COG1090	218384	7599
COG1091	709053	92039
COG1092	1079764	201307.5
COG1093	1484	377
COG1097	0	3492.5
COG1098	30034	16022
COG1101	162430	63995
COG1102	22802	4565
COG1104	1056839	195085
COG1105	122818	69144
COG1106	885737	161378
COG1108	426013	98620
COG1109	1922012	532656
COG1111	516.5	0
COG1112	1251491.5	409156.5
COG1113	25732	106776
COG1114	58589	52936
COG1115	1447342	418132
COG1116	235245	29370
COG1117	349503	78711
COG1118	26859	26946
COG1119	556014	77389
COG1120	556104	119136
COG1121	407148	78643
COG1122	851181	202113
COG1123	107996	27583
COG1124	13389	19159
COG1125	9331	9560
COG1126	727800	232810
COG1127	395711	73238
COG1129	696155	253066
COG1131	1788725	454817.5
COG1132	5403760	1066263
COG1133	1767	10990
COG1134	140653	51610
COG1135	560324	80905
COG1136	2435911.5	615049
COG1137	498638	101085
COG1138	2671	27040
COG1139	214111	82621.5
COG1140	3561	17505
COG1142	37723.5	37737
COG1143	95232	37972
COG1144	15434	2739
COG1145	492678.5	128720
COG1146	92643.5	36211.5
COG1148	187584	40020
COG1149	8133	94
COG1150	33111	10126
COG1151	556848	120120
COG1152	5072.5	1566.5
COG1154	1424948.5	318323
COG1155	301282	84433
COG1156	276288	65863.5
COG1157	393551	46482
COG1158	971186	179733
COG1159	658105	151298
COG1160	1188206.5	275144
COG1161	115154	57319
COG1162	562232	110256
COG1164	511370	76324
COG1165	627324	146197
COG1166	502965	147217
COG1167	557202	149756
COG1168	763638	166685
COG1169	470834	68496
COG1171	703679	121660
